,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
1175,NOP,NOP vs. DET,01/21/2016,W,48,122.3,105.3,17.0,56.5,2.6,19.7,30.0,60.0,47.4,10.6,56.4,61.2,94.0,63.4
1176,DET,DET @ NOP,01/21/2016,L,48,105.3,122.3,-17.0,44.7,1.13,12.9,40.0,70.0,52.6,16.0,45.6,49.6,94.0,36.6
1177,MEM,MEM @ DEN,01/21/2016,W,48,113.3,112.2,1.1,58.3,1.62,17.8,18.4,76.6,50.6,14.4,54.2,60.2,90.0,52.1
1178,DEN,DEN vs. MEM,01/21/2016,L,48,112.2,113.3,-1.1,72.2,2.6,20.6,23.4,81.6,49.4,11.1,50.6,55.2,90.0,47.9
1179,SAC,SAC vs. ATL,01/21/2016,W,48,92.9,89.8,3.1,72.7,1.26,16.4,41.0,77.4,57.9,19.4,39.7,44.4,98.0,51.5
1180,SAS,SAS @ PHX,01/21/2016,W,48,124.5,94.7,29.8,57.1,3.0,18.5,25.5,70.6,49.0,8.5,54.1,59.5,94.0,66.7
1181,PHX,PHX vs. SAS,01/21/2016,L,48,94.7,124.5,-29.8,56.3,1.2,14.3,29.4,74.5,51.0,16.0,43.2,48.8,94.0,33.3
1182,PHI,PHI @ ORL,01/20/2016,W,48,100.0,90.6,9.4,55.6,1.33,16.7,12.5,76.4,49.5,15.6,54.7,57.7,96.0,55.3
1183,TOR,TOR vs. BOS,01/20/2016,W,48,119.8,116.0,3.8,50.0,1.77,17.8,28.2,72.7,51.8,13.5,62.0,63.5,95.0,53.0
1184,NYK,NYK vs. UTA,01/20/2016,W,53,122.9,115.6,7.3,42.6,1.82,15.4,36.4,62.0,50.0,11.5,56.1,60.3,86.94,55.0
1185,POR,POR vs. ATL,01/20/2016,L,48,99.0,106.1,-7.1,56.1,1.77,16.8,29.6,75.0,51.9,13.1,48.4,49.6,98.5,46.9
1186,CLE,CLE @ BKN,01/20/2016,W,48,97.8,84.8,13.1,41.7,1.15,12.9,23.8,80.8,55.3,14.0,50.0,53.0,92.5,59.8
1187,HOU,HOU vs. DET,01/20/2016,L,48,110.7,117.1,-6.5,48.8,1.62,15.3,24.5,68.5,46.7,12.6,51.6,55.4,104.0,41.6
1188,DET,DET @ HOU,01/20/2016,W,48,117.1,110.7,6.5,60.5,2.3,16.0,31.5,75.5,53.3,9.5,55.0,58.0,104.0,58.4
1189,WAS,WAS vs. MIA,01/20/2016,W,48,119.1,98.9,20.2,60.0,2.7,20.5,39.0,69.4,53.2,11.2,55.2,57.8,88.5,60.5
1190,MIN,MIN @ DAL,01/20/2016,L,53,89.5,101.9,-12.4,65.0,1.53,18.3,21.2,75.4,49.5,16.2,46.7,49.0,94.64,48.3
1191,ATL,ATL @ POR,01/20/2016,W,48,106.1,99.0,7.1,64.1,1.92,18.4,25.0,70.4,48.1,13.3,50.6,53.5,98.5,53.1
1192,ORL,ORL vs. PHI,01/20/2016,L,48,90.6,100.0,-9.4,57.6,1.36,14.8,23.6,87.5,50.5,14.6,41.7,45.6,96.0,44.7
1193,UTA,UTA @ NYK,01/20/2016,L,53,115.6,122.9,-7.3,51.4,1.46,14.3,38.0,63.6,50.0,13.5,50.0,55.7,86.94,45.0
1194,LAL,LAL vs. SAC,01/20/2016,L,48,95.9,115.5,-19.6,53.1,1.7,13.0,27.4,59.2,41.4,10.3,37.8,44.9,97.0,33.8
1195,GSW,GSW @ CHI,01/20/2016,W,48,123.8,93.1,30.7,76.0,3.8,25.0,29.2,66.2,50.4,9.9,58.9,60.2,101.0,70.8
1196,SAC,SAC @ LAL,01/20/2016,W,48,115.5,95.9,19.6,65.1,2.0,19.4,40.8,72.6,58.6,14.4,51.7,55.3,97.0,66.2
1197,OKC,OKC vs. CHA,01/20/2016,W,48,111.2,96.0,15.3,71.8,1.4,19.4,37.5,79.2,58.3,20.4,52.4,56.7,98.5,61.4
1198,MIA,MIA @ WAS,01/20/2016,L,48,98.9,119.1,-20.2,69.7,1.1,18.9,30.6,61.0,46.8,23.9,53.7,57.3,88.5,39.5
1199,BKN,BKN vs. CLE,01/20/2016,L,48,84.8,97.8,-13.1,57.1,1.43,16.4,19.2,76.2,44.7,15.2,44.0,44.6,92.5,40.2
1200,CHA,CHA @ OKC,01/20/2016,L,48,96.0,111.2,-15.3,50.0,1.06,13.7,20.8,62.5,41.7,16.2,47.5,52.6,98.5,38.6
1201,BOS,BOS @ TOR,01/20/2016,L,48,116.0,119.8,-3.8,69.8,2.14,22.1,27.3,71.8,48.2,14.9,57.6,59.5,95.0,47.0
1202,DAL,DAL vs. MIN,01/20/2016,W,53,101.9,89.5,12.4,42.9,1.5,13.2,24.6,78.8,50.5,11.5,45.9,49.7,94.64,51.7
1203,CHI,CHI vs. GSW,01/20/2016,L,48,93.1,123.8,-30.7,37.8,1.4,10.3,33.8,70.8,49.6,9.9,37.5,42.5,101.0,29.2
1204,PHX,PHX vs. IND,01/19/2016,L,48,92.2,95.1,-2.9,53.6,0.68,11.4,29.6,77.8,53.7,21.6,41.4,50.1,102.0,44.3
1205,IND,IND @ PHX,01/19/2016,W,48,95.1,92.2,2.9,41.2,1.0,11.0,22.2,70.4,46.3,13.7,43.4,49.5,102.0,55.7
1206,OKC,OKC @ DEN,01/19/2016,W,48,105.8,101.0,4.8,73.2,2.31,19.4,33.9,74.1,52.6,12.5,45.4,49.9,103.5,55.2
1207,NOP,NOP vs. MIN,01/19/2016,W,48,120.0,104.2,15.8,50.0,1.4,16.2,34.1,68.3,51.2,15.8,56.6,61.2,95.0,55.2
1208,MIA,MIA vs. MIL,01/19/2016,L,48,87.8,102.2,-14.5,48.1,0.81,11.1,30.6,76.3,50.6,17.8,39.9,46.2,89.5,38.6
1209,DEN,DEN vs. OKC,01/19/2016,L,48,101.0,105.8,-4.8,60.0,1.17,15.3,25.9,66.1,47.4,17.5,46.4,52.6,103.5,44.8
1210,MIL,MIL @ MIA,01/19/2016,W,48,102.2,87.8,14.5,52.8,1.06,16.4,23.7,69.4,49.4,20.2,52.0,56.1,89.5,61.4
1211,MIN,MIN @ NOP,01/19/2016,L,48,104.2,120.0,-15.8,50.0,1.13,14.3,31.7,65.9,48.8,16.8,49.3,55.2,95.0,44.8
1212,TOR,TOR vs. BKN,01/18/2016,W,48,121.7,109.9,11.8,55.8,3.0,18.9,25.5,78.9,49.4,8.7,58.2,60.3,91.5,52.7
1213,UTA,UTA @ CHA,01/18/2016,L,58,110.2,114.8,-4.6,61.4,2.7,17.9,27.4,71.4,46.8,9.3,49.5,52.7,89.38,45.6
1214,DET,DET vs. CHI,01/18/2016,L,48,107.4,119.4,-11.9,42.9,1.64,13.4,41.4,79.1,57.4,11.7,46.8,48.7,93.5,41.9
1215,CLE,CLE vs. GSW,01/18/2016,L,48,102.1,136.1,-34.0,59.5,1.38,17.3,20.9,76.2,48.2,16.7,52.6,55.7,96.5,34.5
1216,BOS,BOS @ DAL,01/18/2016,L,53,107.6,110.3,-2.7,60.0,2.0,16.8,24.6,72.2,47.7,11.4,48.9,53.6,96.0,46.7
1217,CHA,CHA vs. UTA,01/18/2016,W,58,114.8,110.2,4.6,48.8,1.25,14.3,28.6,72.6,53.2,14.8,54.5,60.7,89.38,54.4
1218,NYK,NYK vs. PHI,01/18/2016,W,58,107.2,99.1,8.1,60.5,1.86,17.4,21.1,72.6,47.9,12.6,48.5,54.0,93.1,54.4
1219,PHI,PHI @ NYK,01/18/2016,L,58,99.1,107.2,-8.1,60.0,2.08,17.8,27.4,78.9,52.1,11.4,49.0,50.0,93.1,45.6
1220,ORL,ORL @ ATL,01/18/2016,L,48,85.3,102.1,-16.8,70.0,1.62,16.2,25.4,80.0,47.5,13.7,37.9,42.3,95.5,37.4
1221,LAC,LAC vs. HOU,01/18/2016,W,53,128.4,118.9,9.5,59.6,2.15,18.9,22.9,66.0,45.5,11.9,63.7,66.3,99.62,51.9
1222,NOP,NOP @ MEM,01/18/2016,L,48,110.0,111.0,-1.0,52.8,1.27,16.2,23.1,72.1,48.8,16.7,52.7,58.8,90.5,47.8
1223,GSW,GSW @ CLE,01/18/2016,W,48,136.1,102.1,34.0,71.7,4.13,23.9,23.8,79.1,51.8,8.2,65.3,68.1,96.5,65.5
1224,MEM,MEM vs. NOP,01/18/2016,W,48,111.0,110.0,1.0,77.1,2.45,20.8,27.9,76.9,51.2,12.1,52.0,57.3,90.5,52.2
1225,ATL,ATL vs. ORL,01/18/2016,W,48,102.1,85.3,16.8,75.6,1.82,23.1,20.0,74.6,52.5,17.7,56.9,58.1,95.5,62.6
1226,POR,POR @ WAS,01/18/2016,W,48,116.1,106.5,9.6,58.1,1.67,19.4,26.7,90.7,58.0,16.1,61.3,60.8,92.5,50.8
1227,DAL,DAL vs. BOS,01/18/2016,W,53,110.3,107.6,2.7,57.5,1.64,16.0,27.8,75.4,52.3,13.1,51.6,57.0,96.0,53.3
1228,CHI,CHI @ DET,01/18/2016,W,48,119.4,107.4,11.9,63.6,2.8,21.5,20.9,58.6,42.6,10.8,57.7,59.8,93.5,58.1
1229,WAS,WAS vs. POR,01/18/2016,L,48,106.5,116.1,-9.6,67.6,2.78,20.7,9.3,73.3,42.0,9.8,53.9,57.1,92.5,49.2
1230,HOU,HOU @ LAC,01/18/2016,L,53,118.9,128.4,-9.5,70.5,2.21,19.5,34.0,77.1,54.5,12.6,56.3,59.5,99.62,48.1
1231,BKN,BKN @ TOR,01/18/2016,L,48,109.9,121.7,-11.8,61.5,1.71,19.5,21.1,74.5,50.6,15.4,54.6,59.3,91.5,47.3
1232,SAS,SAS vs. DAL,01/17/2016,W,48,113.1,84.7,28.4,52.4,3.14,16.9,18.0,87.3,54.3,7.1,49.4,54.7,98.5,65.4
1233,DEN,DEN vs. IND,01/17/2016,W,48,127.7,124.8,3.0,54.3,1.47,16.8,49.0,71.1,58.4,16.8,56.0,59.9,101.0,48.8
1234,PHX,PHX @ MIN,01/17/2016,L,48,91.6,120.6,-29.0,45.7,1.07,12.9,26.5,68.8,43.2,15.8,45.1,47.3,96.0,23.1
1235,OKC,OKC vs. MIA,01/17/2016,W,48,110.0,81.3,28.7,60.0,1.71,18.3,35.4,76.7,54.9,15.6,49.4,53.1,90.5,65.5
1236,IND,IND @ DEN,01/17/2016,L,48,124.8,127.7,-3.0,56.3,1.8,19.4,28.9,51.0,41.6,14.9,64.0,66.2,101.0,51.2
1237,LAL,LAL vs. HOU,01/17/2016,L,48,95.0,112.0,-17.0,67.6,1.79,19.2,14.9,68.6,42.9,14.0,48.8,52.6,100.0,45.3
1238,HOU,HOU @ LAL,01/17/2016,W,48,112.0,95.0,17.0,47.7,1.5,15.4,31.4,85.1,57.1,14.0,51.6,55.1,100.0,54.7
1239,DAL,DAL @ SAS,01/17/2016,L,48,84.7,113.1,-28.4,69.0,1.54,16.0,12.7,82.0,45.7,13.3,39.5,45.1,98.5,34.6
1240,MIA,MIA @ OKC,01/17/2016,L,48,81.3,110.0,-28.7,40.0,0.57,10.6,23.3,64.6,45.1,23.1,44.4,48.2,90.5,34.5
1241,MIN,MIN vs. PHX,01/17/2016,W,48,120.6,91.6,29.0,59.0,1.35,18.0,31.3,73.5,56.8,17.5,61.6,67.6,96.0,76.9
1242,LAL,LAL @ UTA,01/16/2016,L,48,89.1,118.5,-29.3,51.6,1.14,12.5,34.9,69.8,49.1,15.2,39.4,41.9,92.0,29.6
1243,GSW,GSW @ DET,01/16/2016,L,48,95.0,111.9,-16.9,52.9,1.38,13.2,29.5,61.4,44.9,13.0,41.5,45.6,100.5,40.4
1244,CHA,CHA vs. MIL,01/16/2016,L,48,101.1,114.1,-13.0,81.8,3.38,20.1,28.1,68.6,43.5,8.8,43.1,47.6,91.5,38.2
1245,MIL,MIL @ CHA,01/16/2016,W,48,114.1,101.1,13.0,59.0,1.53,18.5,31.4,71.9,56.5,16.3,57.6,62.9,91.5,61.8
1246,PHI,PHI vs. POR,01/16/2016,W,48,116.3,90.8,25.5,64.3,2.08,20.6,15.8,75.0,52.0,13.3,61.8,63.9,98.0,69.6
1247,BOS,BOS @ WAS,01/16/2016,W,48,116.7,113.6,3.1,69.2,1.69,18.2,36.5,62.0,49.0,15.7,49.4,57.3,102.5,50.4
1248,ATL,ATL vs. BKN,01/16/2016,W,48,121.3,90.5,30.8,77.3,3.4,25.2,18.9,77.1,51.8,10.6,60.8,63.6,94.5,67.9
1249,NYK,NYK @ MEM,01/16/2016,L,48,108.0,117.0,-9.1,57.1,1.82,16.8,25.6,68.1,47.8,12.5,48.7,54.2,88.0,45.9
1250,UTA,UTA vs. LAL,01/16/2016,W,48,118.5,89.1,29.3,41.5,1.42,13.9,30.2,65.1,50.9,13.0,56.6,59.9,92.0,70.4
1251,LAC,LAC vs. SAC,01/16/2016,L,48,102.0,108.9,-6.9,63.2,2.18,17.0,26.7,79.5,49.0,10.9,46.4,49.3,101.0,40.8
1252,WAS,WAS vs. BOS,01/16/2016,L,48,113.6,116.7,-3.1,62.5,1.79,17.2,38.0,63.5,51.0,13.6,48.3,55.8,102.5,49.6
1253,DET,DET vs. GSW,01/16/2016,W,48,111.9,95.0,16.9,46.8,2.0,15.3,38.6,70.5,55.1,10.9,50.5,51.5,100.5,59.6
1254,MEM,MEM vs. NYK,01/16/2016,W,48,117.0,108.0,9.1,61.5,2.67,19.0,31.9,74.4,52.2,10.2,50.6,55.1,88.0,54.1
1255,POR,POR @ PHI,01/16/2016,L,48,90.8,116.3,-25.5,50.0,1.21,13.1,25.0,84.2,48.0,14.3,42.0,45.6,98.0,30.4
1256,SAC,SAC @ LAC,01/16/2016,W,48,108.9,102.0,6.9,77.8,1.65,20.3,20.5,73.3,51.0,16.8,55.9,60.8,101.0,59.2
1257,BKN,BKN @ ATL,01/16/2016,L,48,90.5,121.3,-30.8,64.7,1.29,17.5,22.9,81.1,48.2,17.9,47.4,49.8,94.5,32.1
1258,CLE,CLE @ HOU,01/15/2016,W,48,95.8,80.2,15.6,55.9,1.27,14.4,35.2,74.0,53.8,15.8,43.7,46.8,95.5,59.6
1259,CHI,CHI vs. DAL,01/15/2016,L,48,88.5,95.4,-6.9,51.6,1.78,13.4,30.4,80.9,53.4,10.3,37.2,41.6,87.0,43.9
1260,MIN,MIN @ OKC,01/15/2016,L,48,104.5,124.2,-19.7,44.1,1.15,12.3,35.3,65.2,49.5,14.6,42.9,48.9,90.0,35.5
1261,IND,IND vs. WAS,01/15/2016,L,48,104.0,119.2,-15.2,50.0,1.46,15.1,19.1,61.2,40.6,13.0,49.4,55.3,99.5,47.2
1262,DAL,DAL @ CHI,01/15/2016,W,48,95.4,88.5,6.9,66.7,2.0,17.2,19.1,69.6,46.6,11.5,44.2,49.1,87.0,56.1
1263,NOP,NOP vs. CHA,01/15/2016,W,48,118.5,115.1,3.4,67.4,3.63,22.3,20.0,76.1,48.4,8.7,56.3,58.8,92.5,55.5
1264,DEN,DEN vs. MIA,01/15/2016,L,48,102.2,105.4,-3.2,71.9,1.64,18.3,25.5,72.7,48.4,15.1,44.9,53.1,93.0,46.2
1265,PHX,PHX @ BOS,01/15/2016,L,48,99.0,113.6,-14.6,68.6,1.6,16.9,28.6,64.4,47.0,14.4,44.9,50.8,103.5,42.3
1266,POR,POR @ BKN,01/15/2016,W,48,123.4,111.8,11.6,55.3,2.89,19.4,32.7,66.0,49.5,9.6,58.6,59.3,93.5,53.6
1267,MIA,MIA @ DEN,01/15/2016,W,48,105.4,102.2,3.2,65.0,1.86,20.0,27.3,74.5,51.6,15.1,51.9,54.8,93.0,53.8
1268,MIL,MIL vs. ATL,01/15/2016,W,53,98.2,91.0,7.2,47.5,1.06,12.6,37.7,77.2,56.8,16.4,43.2,48.1,100.08,53.8
1269,ATL,ATL @ MIL,01/15/2016,L,53,91.0,98.2,-7.2,67.4,1.61,19.2,22.8,62.3,43.2,16.2,47.5,49.2,100.08,46.2
1270,BOS,BOS vs. PHX,01/15/2016,W,48,113.6,99.0,14.6,71.4,2.31,19.5,35.6,71.4,53.0,12.6,51.0,53.8,103.5,57.7
1271,BKN,BKN vs. POR,01/15/2016,L,48,111.8,123.4,-11.6,57.9,1.83,16.8,34.0,67.3,50.5,12.9,49.4,53.4,93.5,46.4
1272,CHA,CHA @ NOP,01/15/2016,L,48,115.1,118.5,-3.4,50.0,1.91,17.2,23.9,80.0,51.6,11.8,57.0,58.6,92.5,44.5
1273,WAS,WAS @ IND,01/15/2016,W,48,119.2,104.0,15.2,51.0,1.73,18.1,38.8,80.9,59.4,15.2,57.7,57.6,99.5,52.8
1274,OKC,OKC vs. MIN,01/15/2016,W,48,124.2,104.5,19.7,66.0,5.17,22.5,34.8,64.7,50.5,6.6,55.6,57.3,90.0,64.5
1275,HOU,HOU vs. CLE,01/15/2016,L,48,80.2,95.8,-15.6,57.7,0.79,12.1,26.0,64.8,46.2,19.8,39.2,44.4,95.5,40.4
1276,PHI,PHI vs. CHI,01/14/2016,L,53,104.7,110.6,-5.9,54.8,1.64,16.2,26.9,55.1,40.6,13.2,51.6,54.5,95.09,47.0
1277,ORL,ORL vs. TOR,01/14/2016,L,53,98.1,101.9,-3.8,63.6,1.75,19.4,25.9,72.7,49.5,15.2,50.0,51.2,94.64,48.2
1278,UTA,UTA vs. SAC,01/14/2016,L,48,104.1,106.2,-2.1,34.3,0.92,9.8,25.5,66.7,44.0,13.4,45.8,51.6,97.0,41.2
1279,CLE,CLE @ SAS,01/14/2016,L,48,100.0,104.2,-4.2,39.5,0.83,12.5,21.7,74.5,48.4,18.9,52.4,54.7,95.0,43.0
1280,SAS,SAS vs. CLE,01/14/2016,W,48,104.2,100.0,4.2,44.7,1.42,13.7,25.5,78.3,51.6,12.6,48.8,53.4,95.0,57.0
1281,TOR,TOR @ ORL,01/14/2016,W,53,101.9,98.1,3.8,54.1,1.67,14.5,27.3,74.1,50.5,11.5,45.6,51.1,94.64,51.8
1282,LAL,LAL @ GSW,01/14/2016,L,48,94.2,110.5,-16.2,42.5,0.81,12.3,30.4,71.1,48.5,20.2,46.7,48.7,104.5,37.5
1283,MEM,MEM vs. DET,01/14/2016,W,48,113.2,111.0,2.2,56.8,1.31,17.2,27.5,70.3,48.1,17.6,54.6,59.2,91.0,54.1
1284,DET,DET @ MEM,01/14/2016,L,48,111.0,113.2,-2.2,48.6,0.9,15.3,29.7,72.5,51.9,22.0,61.8,63.5,91.0,45.9
1285,SAC,SAC @ UTA,01/14/2016,W,48,106.2,104.1,2.1,55.9,1.19,14.5,33.3,74.5,56.0,16.5,49.3,55.7,97.0,58.8
1286,CHI,CHI @ PHI,01/14/2016,W,53,110.6,104.7,5.9,41.5,0.74,11.9,44.9,73.1,59.4,22.1,50.6,56.6,95.09,53.0
1287,GSW,GSW vs. LAL,01/14/2016,W,48,110.5,94.2,16.2,60.5,1.3,18.2,28.9,69.6,51.5,19.0,57.6,61.2,104.5,62.5
1288,POR,POR vs. UTA,01/13/2016,W,48,112.5,96.6,15.9,64.1,1.92,18.7,40.4,72.5,56.3,14.8,50.6,52.3,88.0,58.2
1289,SAC,SAC vs. NOP,01/13/2016,L,48,100.0,111.2,-11.2,51.2,1.17,16.2,28.3,73.3,53.8,18.6,52.4,53.8,97.5,47.5
1290,ATL,ATL @ CHA,01/13/2016,L,48,84.8,109.2,-24.3,56.7,1.06,13.7,16.7,68.8,41.2,16.2,41.4,46.5,98.5,32.9
1291,MIN,MIN @ HOU,01/13/2016,L,48,105.1,108.1,-3.0,69.4,1.19,18.1,30.4,74.4,51.7,21.2,51.3,57.0,99.0,47.6
1292,LAC,LAC vs. MIA,01/13/2016,W,48,106.1,90.9,15.2,65.0,3.25,19.3,21.4,77.3,46.0,8.2,48.4,51.5,98.5,54.6
1293,UTA,UTA @ POR,01/13/2016,L,48,96.6,112.5,-15.9,64.5,1.43,16.4,27.5,59.6,43.7,15.9,46.1,49.6,88.0,41.8
1294,BKN,BKN vs. NYK,01/13/2016,W,48,108.9,104.0,4.9,53.3,1.6,17.9,23.8,69.1,49.5,14.9,57.6,59.7,100.5,55.7
1295,NOP,NOP @ SAC,01/13/2016,W,48,111.2,100.0,11.2,64.3,3.86,19.3,26.7,71.7,46.2,7.1,50.0,52.0,97.5,52.5
1296,MIL,MIL @ WAS,01/13/2016,L,48,98.1,103.9,-5.9,60.5,0.85,16.7,36.8,77.6,59.8,26.2,53.5,58.1,102.5,50.4
1297,NYK,NYK @ BKN,01/13/2016,L,48,104.0,108.9,-4.9,46.3,1.27,14.1,30.9,76.2,50.5,15.0,48.9,51.4,100.5,44.3
1298,HOU,HOU vs. MIN,01/13/2016,W,48,108.1,105.1,3.0,51.4,1.19,14.7,25.6,69.6,48.3,16.2,54.0,58.3,99.0,52.4
1299,BOS,BOS vs. IND,01/13/2016,W,48,99.0,89.5,9.5,60.0,1.26,16.9,27.8,70.2,49.5,18.3,49.4,52.1,104.5,55.3
1300,CHA,CHA vs. ATL,01/13/2016,W,48,109.2,84.8,24.3,72.2,1.44,18.7,31.3,83.3,58.8,18.4,51.8,57.3,98.5,67.1
1301,DEN,DEN vs. GSW,01/13/2016,W,48,110.9,108.9,2.0,59.5,1.69,15.7,34.6,81.3,57.0,12.9,45.4,54.2,101.0,50.8
1302,MIA,MIA @ LAC,01/13/2016,L,48,90.9,106.1,-15.2,83.9,1.08,19.5,22.7,78.6,54.0,24.2,50.7,54.4,98.5,45.4
1303,GSW,GSW @ DEN,01/13/2016,L,48,108.9,110.9,-2.0,59.5,1.92,18.7,18.8,65.4,43.0,12.9,53.4,56.8,101.0,49.2
1304,IND,IND @ BOS,01/13/2016,L,48,89.5,99.0,-9.5,48.6,0.9,12.9,29.8,72.2,50.5,19.0,43.4,47.1,104.5,44.7
1305,DAL,DAL @ OKC,01/13/2016,L,48,90.8,111.3,-20.5,56.3,1.13,14.2,24.1,66.7,44.8,16.3,42.7,47.8,97.5,39.4
1306,OKC,OKC vs. DAL,01/13/2016,W,48,111.3,90.8,20.5,63.2,1.33,17.4,33.3,75.9,55.2,18.6,55.5,57.0,97.5,60.6
1307,WAS,WAS vs. MIL,01/13/2016,W,48,103.9,98.1,5.9,71.1,1.59,19.3,22.4,63.2,40.2,16.7,52.4,56.0,102.5,49.6
1308,CLE,CLE @ DAL,01/12/2016,W,53,112.2,111.5,0.8,70.0,2.8,19.2,34.5,73.2,50.5,10.2,50.0,52.9,87.85,48.6
1309,MEM,MEM vs. HOU,01/12/2016,L,48,108.3,124.4,-16.1,66.7,1.16,18.0,40.0,50.0,45.3,22.6,50.7,55.1,85.0,40.3
1310,NOP,NOP @ LAL,01/12/2016,L,48,95.8,100.0,-4.2,52.6,1.82,15.6,27.3,71.9,50.0,11.6,45.1,46.8,95.0,46.6
1311,CHI,CHI @ MIL,01/12/2016,L,48,109.8,115.2,-5.4,62.9,1.29,16.3,45.1,66.7,56.5,18.5,48.2,52.8,92.0,45.1
1312,HOU,HOU @ MEM,01/12/2016,W,48,124.4,108.3,16.1,63.6,1.24,16.3,50.0,60.0,54.7,19.8,54.5,60.2,85.0,59.7
1313,OKC,OKC @ MIN,01/12/2016,W,48,103.1,98.0,5.1,53.8,1.17,15.9,27.1,74.5,50.5,18.4,51.8,54.9,98.0,49.7
1314,IND,IND vs. PHX,01/12/2016,W,48,118.4,100.0,18.4,61.0,1.92,18.8,24.4,61.0,46.0,13.3,58.2,62.6,97.5,66.2
1315,DET,DET vs. SAS,01/12/2016,L,48,97.1,104.8,-7.7,57.9,1.83,16.1,22.8,68.9,43.1,11.8,45.1,48.3,103.0,40.8
1316,PHX,PHX @ IND,01/12/2016,L,48,100.0,118.4,-18.4,66.7,1.26,16.8,39.0,75.6,54.0,19.6,44.9,48.1,97.5,33.8
1317,BOS,BOS @ NYK,01/12/2016,L,48,114.0,120.0,-6.0,59.5,2.78,18.9,17.4,85.4,49.4,9.0,54.1,58.5,100.0,47.3
1318,SAS,SAS @ DET,01/12/2016,W,48,104.8,97.1,7.7,48.8,1.18,14.7,31.1,77.2,56.9,16.3,51.2,56.3,103.0,59.2
1319,LAL,LAL vs. NOP,01/12/2016,W,48,100.0,95.8,4.2,50.0,2.0,12.7,28.1,72.7,50.0,8.4,40.2,47.0,95.0,53.4
1320,MIN,MIN vs. OKC,01/12/2016,L,48,98.0,103.1,-5.1,61.1,1.22,16.7,25.5,72.9,49.5,18.4,48.8,52.7,98.0,50.3
1321,DAL,DAL vs. CLE,01/12/2016,L,53,111.5,112.2,-0.8,64.1,1.56,19.1,26.8,65.5,49.5,16.7,56.3,60.3,87.85,51.4
1322,NYK,NYK vs. BOS,01/12/2016,W,48,120.0,114.0,6.0,55.8,2.18,18.5,14.6,82.6,50.6,11.0,57.4,63.7,100.0,52.7
1323,MIL,MIL vs. CHI,01/12/2016,W,48,115.2,109.8,5.4,65.1,5.6,20.3,33.3,54.9,43.5,5.4,47.8,50.3,92.0,54.9
1324,WAS,WAS @ CHI,01/11/2016,W,48,115.2,101.0,14.1,64.6,2.82,21.4,31.4,74.0,52.5,11.1,53.0,55.1,99.0,57.4
1325,GSW,GSW vs. MIA,01/11/2016,W,48,112.1,104.0,8.1,61.0,2.78,18.7,22.0,78.8,51.0,9.1,51.7,55.9,99.0,51.8
1326,CHI,CHI vs. WAS,01/11/2016,L,48,101.0,115.2,-14.1,52.9,1.06,14.1,26.0,68.6,47.5,17.2,47.5,53.8,99.0,42.6
1327,MIA,MIA @ GSW,01/11/2016,L,48,104.0,112.1,-8.1,75.6,2.82,22.1,21.2,78.0,49.0,11.1,48.9,52.5,99.0,48.2
1328,SAS,SAS @ BKN,01/11/2016,W,48,115.2,86.8,28.4,61.4,2.08,20.5,35.0,78.0,56.8,14.1,56.1,58.7,91.5,68.6
1329,BKN,BKN vs. SAS,01/11/2016,L,48,86.8,115.2,-28.4,45.5,0.79,13.2,22.0,65.0,43.2,20.9,46.6,50.2,91.5,31.4
1330,NOP,NOP @ LAC,01/10/2016,L,53,103.7,106.5,-2.8,50.0,1.43,13.5,35.5,77.8,55.2,13.1,44.0,49.2,96.91,48.0
1331,LAC,LAC vs. NOP,01/10/2016,W,53,106.5,103.7,2.8,61.9,1.86,18.1,22.2,64.5,44.8,13.1,53.9,54.8,96.91,52.0
1332,MIL,MIL @ NYK,01/10/2016,L,48,98.9,112.4,-13.5,59.4,1.58,15.3,32.7,65.2,48.0,13.5,41.9,47.2,89.0,42.4
1333,CHA,CHA @ DEN,01/10/2016,L,48,96.8,102.2,-5.3,80.0,1.85,18.0,29.6,80.0,52.5,13.7,43.4,49.2,94.0,45.3
1334,BOS,BOS @ MEM,01/10/2016,L,48,98.0,100.0,-2.0,59.5,1.38,16.2,29.6,53.7,41.7,16.0,46.0,49.9,100.5,50.2
1335,DEN,DEN vs. CHA,01/10/2016,W,48,102.2,96.8,5.3,78.1,1.67,19.7,20.0,70.4,47.5,16.1,49.4,54.5,94.0,54.7
1336,HOU,HOU vs. IND,01/10/2016,W,53,100.0,96.3,3.7,61.5,1.04,16.3,30.9,85.1,55.9,21.5,51.7,54.0,96.91,46.3
1337,NYK,NYK vs. MIL,01/10/2016,W,48,112.4,98.9,13.5,64.1,2.08,19.4,34.8,67.3,52.0,13.5,50.6,54.4,89.0,57.6
1338,UTA,UTA @ LAL,01/10/2016,W,48,97.7,84.1,13.6,51.6,1.0,13.8,28.6,68.3,52.0,18.2,48.6,53.8,88.0,67.2
1339,MEM,MEM vs. BOS,01/10/2016,W,48,100.0,98.0,2.0,38.7,0.57,8.8,46.3,70.4,58.3,20.8,39.3,49.7,100.5,49.8
1340,POR,POR vs. OKC,01/10/2016,W,48,113.9,108.9,5.0,64.3,1.59,18.0,39.0,75.6,54.8,16.8,51.5,54.2,101.0,47.3
