,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
1202,UTA,UTA vs. LAL,01/11/2019,W,48,102.7,88.8,13.9,63.2,1.5,15.6,32.8,71.4,53.4,14.5,47.4,51.3,108.5,64.4
1203,MIN,MIN vs. DAL,01/11/2019,L,48,116.2,119.0,-2.8,57.4,2.08,18.1,40.4,70.2,55.3,13.1,51.0,53.4,99.5,49.2
1204,LAL,LAL @ UTA,01/11/2019,L,48,88.8,102.7,-13.9,37.8,1.08,9.9,28.6,67.2,46.6,12.1,38.3,41.8,108.5,35.6
1205,ATL,ATL @ PHI,01/11/2019,W,48,126.8,123.5,3.3,60.0,1.29,19.1,45.9,63.8,56.0,21.6,63.0,66.2,97.5,50.9
1206,HOU,HOU vs. CLE,01/11/2019,W,48,131.8,105.6,26.2,60.9,1.87,19.3,21.7,83.7,53.7,14.0,62.9,68.4,107.0,59.2
1207,DAL,DAL @ MIN,01/11/2019,W,48,119.0,116.2,2.8,56.8,3.57,17.6,29.8,59.6,44.7,7.0,52.1,55.3,99.5,50.8
1208,PHI,PHI vs. ATL,01/11/2019,L,48,123.5,126.8,-3.3,68.9,2.07,21.2,36.2,54.1,44.0,15.3,58.0,61.2,97.5,49.1
1209,CHA,CHA @ POR,01/11/2019,L,48,98.0,128.3,-30.3,63.9,1.64,17.2,25.0,78.6,48.0,14.3,47.2,49.5,98.5,34.4
1210,BKN,BKN @ TOR,01/11/2019,L,48,94.6,110.9,-16.3,54.1,1.18,14.1,20.0,75.8,49.6,15.3,48.3,51.9,110.5,41.2
1211,POR,POR vs. CHA,01/11/2019,W,48,128.3,98.0,30.3,59.6,3.44,22.5,21.4,75.0,52.0,9.1,64.0,65.5,98.5,65.6
1212,CHI,CHI @ GSW,01/11/2019,L,48,106.9,141.7,-34.9,45.7,1.23,12.9,13.6,63.4,37.6,12.7,50.6,58.6,102.5,34.0
1213,WAS,WAS vs. MIL,01/11/2019,W,48,111.9,106.0,5.9,70.0,1.65,20.1,22.2,74.5,50.0,16.8,59.8,62.2,100.5,53.7
1214,TOR,TOR vs. BKN,01/11/2019,W,48,110.9,94.6,16.3,66.7,3.2,20.4,24.2,80.0,50.4,9.1,51.0,52.8,110.5,58.8
1215,GSW,GSW vs. CHI,01/11/2019,W,48,141.7,106.9,34.9,71.7,3.17,24.4,36.6,86.4,62.4,11.7,67.4,70.6,102.5,66.0
1216,IND,IND @ NYK,01/11/2019,W,48,119.8,103.9,15.9,61.2,2.14,20.8,28.9,75.5,53.2,13.9,58.5,61.2,101.5,59.8
1217,NYK,NYK vs. IND,01/11/2019,L,48,103.9,119.8,-15.9,56.4,1.29,16.2,24.5,71.1,46.8,16.7,52.3,55.8,101.5,40.2
1218,CLE,CLE @ HOU,01/11/2019,L,48,105.6,131.8,-26.2,60.0,1.85,17.3,16.3,78.3,46.3,12.1,50.0,56.3,107.0,40.8
1219,MIL,MIL @ WAS,01/11/2019,L,48,106.0,111.9,-5.9,65.0,1.73,18.7,25.5,77.8,50.0,15.0,52.2,54.9,100.5,46.3
1220,DEN,DEN vs. LAC,01/10/2019,W,48,123.5,102.0,21.4,58.0,3.22,20.1,34.0,75.5,55.3,9.2,56.1,57.8,98.0,61.4
1221,LAC,LAC @ DEN,01/10/2019,L,48,102.0,123.5,-21.4,55.3,1.75,16.2,24.5,66.0,44.7,12.2,47.1,50.8,98.0,38.6
1222,MIA,MIA vs. BOS,01/10/2019,W,48,119.8,104.2,15.6,71.7,3.67,22.9,30.0,75.9,53.8,9.4,57.3,57.8,95.5,59.3
1223,SAC,SAC vs. DET,01/10/2019,W,48,110.9,101.0,9.9,65.9,1.45,20.0,34.1,78.0,57.4,19.8,56.4,59.1,101.0,56.6
1224,DET,DET @ SAC,01/10/2019,L,48,101.0,110.9,-9.9,62.9,1.1,16.4,22.0,65.9,42.6,19.8,49.4,55.1,101.0,43.4
1225,SAS,SAS vs. OKC,01/10/2019,W,58,126.2,120.5,5.7,67.9,2.24,22.6,18.2,67.2,46.7,13.9,64.6,68.9,100.97,54.5
1226,BOS,BOS @ MIA,01/10/2019,L,48,104.2,119.8,-15.6,55.6,1.82,15.6,24.1,70.0,46.2,11.6,47.2,51.3,95.5,40.7
1227,OKC,OKC @ SAS,01/10/2019,L,58,120.5,126.2,-5.7,56.9,2.54,19.0,32.8,81.8,53.3,10.7,57.5,59.0,100.97,45.5
1228,BOS,BOS vs. IND,01/09/2019,W,48,132.4,103.8,28.5,64.0,2.29,22.4,23.7,71.4,52.1,13.7,64.8,68.5,103.0,63.8
1229,MEM,MEM vs. SAS,01/09/2019,W,48,99.0,87.8,11.2,59.5,2.44,16.9,19.3,77.2,48.2,9.3,45.6,48.6,97.5,59.2
1230,CLE,CLE @ NOP,01/09/2019,L,48,117.0,133.3,-16.4,64.3,2.08,18.6,26.1,65.0,44.2,12.3,55.7,61.3,105.5,39.4
1231,DAL,DAL vs. PHX,01/09/2019,W,48,106.1,94.9,11.2,70.0,1.05,15.8,29.8,75.5,53.1,20.4,51.4,57.9,98.5,57.7
1232,ORL,ORL @ UTA,01/09/2019,L,48,97.9,111.6,-13.7,51.5,1.42,13.9,20.8,77.3,46.4,12.6,47.6,50.7,95.0,40.2
1233,WAS,WAS vs. PHI,01/09/2019,W,48,118.3,101.0,17.3,55.3,1.37,18.3,28.6,59.6,45.7,18.3,61.5,63.9,104.5,58.9
1234,HOU,HOU vs. MIL,01/09/2019,L,48,103.8,111.5,-7.7,59.4,1.0,13.7,27.3,72.3,48.0,18.1,48.2,55.0,104.5,41.8
1235,UTA,UTA vs. ORL,01/09/2019,W,48,111.6,97.9,13.7,58.5,1.85,18.6,22.7,79.2,53.6,13.7,56.0,58.8,95.0,59.8
1236,MIL,MIL @ HOU,01/09/2019,W,48,111.5,103.8,7.7,59.1,2.0,18.2,27.7,72.7,52.0,12.5,52.7,57.1,104.5,58.2
1237,IND,IND @ BOS,01/09/2019,L,48,103.8,132.4,-28.5,66.7,2.36,17.8,28.6,76.3,47.9,10.6,47.8,51.2,103.0,36.2
1238,DET,DET @ LAL,01/09/2019,L,48,105.3,120.2,-14.9,59.0,2.09,18.0,20.4,71.1,42.5,11.6,53.5,54.3,94.5,39.1
1239,SAS,SAS @ MEM,01/09/2019,L,48,87.8,99.0,-11.2,46.7,0.93,11.2,22.8,80.7,51.8,15.3,42.8,46.2,97.5,40.8
1240,CHI,CHI @ POR,01/09/2019,L,48,110.9,121.6,-10.7,51.2,1.83,16.2,25.5,75.7,46.6,11.9,51.1,55.2,101.5,41.7
1241,BKN,BKN vs. ATL,01/09/2019,W,48,107.4,92.6,14.8,48.8,1.05,14.1,36.8,60.9,49.6,18.5,50.5,54.5,108.0,60.5
1242,ATL,ATL @ BKN,01/09/2019,L,48,92.6,107.4,-14.8,47.2,0.77,11.3,39.1,63.2,50.4,20.4,39.4,45.5,108.0,39.5
1243,PHX,PHX @ DAL,01/09/2019,L,48,94.9,106.1,-11.2,61.1,1.47,16.5,24.5,70.2,46.9,15.2,47.0,50.4,98.5,42.3
1244,PHI,PHI @ WAS,01/09/2019,L,48,101.0,118.3,-17.3,62.2,0.96,15.4,40.4,71.4,54.3,22.9,47.7,53.2,104.5,41.1
1245,LAL,LAL vs. DET,01/09/2019,W,48,120.2,105.3,14.9,65.2,2.0,22.2,28.9,79.6,57.5,16.0,61.0,62.8,94.5,60.9
1246,POR,POR vs. CHI,01/09/2019,W,48,121.6,110.9,10.7,59.6,1.75,20.1,24.3,74.5,53.4,15.7,63.3,67.2,101.5,58.3
1247,NOP,NOP vs. CLE,01/09/2019,W,48,133.3,117.0,16.4,71.7,1.94,21.9,35.0,73.9,55.8,16.2,61.9,69.2,105.5,60.6
1248,DEN,DEN @ MIA,01/08/2019,W,48,110.8,105.3,5.4,78.0,2.0,22.2,38.8,81.6,60.2,17.2,52.3,54.5,93.5,50.8
1249,MIA,MIA vs. DEN,01/08/2019,L,48,105.3,110.8,-5.4,63.2,4.0,18.9,18.4,61.2,39.8,6.4,50.6,52.7,93.5,49.2
1250,OKC,OKC vs. MIN,01/08/2019,L,48,117.0,120.2,-3.2,51.2,1.38,16.2,34.8,64.9,51.5,16.0,57.6,60.7,99.5,47.8
1251,SAC,SAC @ PHX,01/08/2019,L,48,104.7,108.5,-3.8,68.4,1.0,17.7,33.3,73.3,53.3,24.5,56.9,59.8,106.0,45.6
1252,PHI,PHI vs. WAS,01/08/2019,W,48,124.5,109.5,15.0,79.6,1.95,24.7,31.8,83.7,57.5,18.9,65.3,66.7,105.5,56.4
1253,NYK,NYK @ GSW,01/08/2019,L,48,93.1,120.8,-27.7,37.1,0.76,10.0,28.3,64.6,45.5,16.7,43.2,48.8,101.5,34.2
1254,WAS,WAS @ PHI,01/08/2019,L,48,109.5,124.5,-15.0,61.9,1.53,18.8,16.3,68.2,42.5,16.2,58.3,61.7,105.5,43.6
1255,GSW,GSW vs. NYK,01/08/2019,W,48,120.8,93.1,27.7,73.5,2.25,23.4,35.4,71.7,54.5,15.8,58.3,60.2,101.5,65.8
1256,PHX,PHX vs. SAC,01/08/2019,W,48,108.5,104.7,3.8,68.9,1.63,20.8,26.7,66.7,46.7,17.9,56.8,59.7,106.0,54.4
1257,CHA,CHA @ LAC,01/08/2019,L,48,106.9,125.5,-18.6,55.6,1.82,14.7,25.5,73.9,47.5,10.8,46.7,53.0,102.0,40.2
1258,ATL,ATL @ TOR,01/08/2019,L,48,97.1,99.0,-1.9,55.0,0.81,15.4,33.3,78.7,55.1,26.0,51.7,53.7,104.5,44.4
1259,CLE,CLE vs. IND,01/08/2019,L,48,123.7,129.5,-5.8,58.5,1.5,18.9,27.8,67.4,49.4,17.2,62.5,66.8,94.0,44.4
1260,LAC,LAC vs. CHA,01/08/2019,W,48,125.5,106.9,18.6,58.3,2.8,19.7,26.1,74.5,52.5,9.8,59.1,62.6,102.0,59.8
1261,IND,IND @ CLE,01/08/2019,W,48,129.5,123.7,5.8,69.4,5.67,24.1,32.6,72.2,50.6,6.3,59.3,61.9,94.0,55.6
1262,TOR,TOR vs. ATL,01/08/2019,W,48,99.0,97.1,1.9,70.3,1.37,18.4,21.3,66.7,44.9,18.1,52.5,56.6,104.5,55.6
1263,MIN,MIN @ OKC,01/08/2019,W,48,120.2,117.0,3.2,65.8,2.5,17.5,35.1,65.2,48.5,10.1,48.3,55.3,99.5,52.2
1264,NOP,NOP vs. MEM,01/07/2019,W,48,118.8,97.9,20.8,61.4,1.93,20.6,19.5,80.0,51.2,14.6,59.5,62.1,96.5,60.3
1265,POR,POR vs. NYK,01/07/2019,W,48,113.3,101.0,12.3,62.5,1.67,18.2,28.0,73.2,51.9,15.3,53.5,56.8,99.0,55.1
1266,SAC,SAC vs. ORL,01/07/2019,W,48,102.8,88.8,14.0,53.3,2.67,16.9,19.3,87.7,53.5,8.3,51.0,52.0,107.5,61.4
1267,MIL,MIL vs. UTA,01/07/2019,W,48,115.2,102.0,13.2,58.7,2.45,19.0,31.5,71.7,51.4,11.1,51.5,54.3,99.5,58.4
1268,MEM,MEM @ NOP,01/07/2019,L,48,97.9,118.8,-20.8,80.0,1.56,20.9,20.0,80.5,48.8,18.6,51.3,55.3,96.5,39.7
1269,SAS,SAS @ DET,01/07/2019,W,48,128.0,113.8,14.1,55.8,2.67,19.0,23.1,71.1,48.8,9.7,58.9,63.9,93.5,57.7
1270,HOU,HOU vs. DEN,01/07/2019,W,48,125.0,115.3,9.7,73.7,1.87,20.7,20.0,66.0,45.6,15.0,64.5,68.7,99.0,52.8
1271,UTA,UTA @ MIL,01/07/2019,L,48,102.0,115.2,-13.2,55.6,1.33,14.9,28.3,68.5,48.6,15.0,50.0,53.1,99.5,41.6
1272,LAL,LAL @ DAL,01/07/2019,W,48,105.9,94.2,11.8,68.3,2.0,19.0,30.0,67.9,47.8,13.9,47.9,50.5,102.0,55.6
1273,ORL,ORL @ SAC,01/07/2019,L,48,88.8,102.8,-14.0,46.9,0.94,11.7,12.3,80.7,46.5,15.0,44.3,48.7,107.5,38.6
1274,BOS,BOS vs. BKN,01/07/2019,W,48,109.4,90.5,19.0,78.7,2.64,24.5,17.0,77.6,47.9,13.2,57.0,59.0,105.5,62.8
1275,DET,DET vs. SAS,01/07/2019,L,48,113.8,128.0,-14.1,52.4,1.69,17.1,28.9,76.9,51.2,13.8,54.7,57.9,93.5,42.3
1276,DAL,DAL vs. LAL,01/07/2019,L,48,94.2,105.9,-11.8,33.3,0.63,9.1,32.1,70.0,52.2,18.4,46.5,50.2,102.0,44.4
1277,NYK,NYK @ POR,01/07/2019,L,48,101.0,113.3,-12.3,50.0,1.64,13.5,26.8,72.0,48.1,11.0,44.4,50.1,99.0,44.9
1278,DEN,DEN @ HOU,01/07/2019,L,48,115.3,125.0,-9.7,59.1,1.86,18.4,34.0,80.0,54.4,14.3,51.1,55.3,99.0,47.2
1279,BKN,BKN @ BOS,01/07/2019,L,48,90.5,109.4,-19.0,59.4,0.76,14.1,22.4,83.0,52.1,23.8,47.5,53.6,105.5,37.2
1280,ATL,ATL vs. MIA,01/06/2019,W,48,109.3,83.7,25.6,58.1,1.47,17.9,36.7,74.6,58.0,17.5,52.7,54.8,97.5,64.5
1281,PHX,PHX vs. CHA,01/06/2019,L,48,109.7,114.4,-4.7,53.5,1.53,17.4,14.6,65.4,43.0,14.6,57.8,61.8,103.5,50.5
1282,WAS,WAS @ OKC,01/06/2019,W,48,113.7,98.0,15.7,56.8,2.78,17.0,35.0,81.5,57.0,8.8,48.5,52.4,101.0,59.4
1283,MIN,MIN vs. LAL,01/06/2019,W,48,102.9,82.7,20.2,58.5,1.71,17.1,21.2,71.0,48.2,13.3,52.2,55.0,104.5,66.6
1284,CHI,CHI vs. BKN,01/06/2019,L,48,105.3,121.9,-16.6,48.8,1.43,15.5,30.6,77.3,52.7,14.7,50.6,52.9,95.5,42.6
1285,IND,IND @ TOR,01/06/2019,L,48,105.0,119.8,-14.8,55.8,1.71,17.0,33.3,78.6,53.1,14.0,47.9,51.1,100.5,42.1
1286,LAC,LAC vs. ORL,01/06/2019,W,48,105.0,96.0,9.0,50.0,2.5,14.9,23.2,74.6,49.6,7.9,47.3,51.4,100.5,53.1
1287,OKC,OKC vs. WAS,01/06/2019,L,48,98.0,113.7,-15.7,57.9,1.47,16.7,18.5,65.0,43.0,15.0,48.9,50.9,101.0,40.6
1288,MIA,MIA @ ATL,01/06/2019,L,48,83.7,109.3,-25.6,74.2,1.64,16.8,25.4,63.3,42.0,14.3,38.5,41.5,97.5,35.5
1289,ORL,ORL @ LAC,01/06/2019,L,48,96.0,105.0,-9.0,72.7,2.0,17.3,25.4,76.8,50.4,12.0,42.1,47.2,100.5,46.9
1290,CHA,CHA @ PHX,01/06/2019,W,48,114.4,109.7,4.7,50.0,1.47,15.3,34.6,85.4,57.0,14.4,52.2,56.2,103.5,49.5
1291,TOR,TOR vs. IND,01/06/2019,W,48,119.8,105.0,14.8,68.2,2.0,21.4,21.4,66.7,46.9,14.9,61.8,65.4,100.5,57.9
1292,LAL,LAL @ MIN,01/06/2019,L,48,82.7,102.9,-20.2,62.5,0.95,14.1,29.0,78.8,51.8,20.2,39.7,43.3,104.5,33.4
1293,BKN,BKN @ CHI,01/06/2019,W,48,121.9,105.3,16.6,69.0,2.9,21.5,22.7,69.4,47.3,10.4,60.2,63.1,95.5,57.4
1294,MIL,MIL vs. TOR,01/05/2019,L,48,116.0,121.8,-5.8,72.5,1.81,21.0,20.9,81.4,51.2,16.0,58.0,62.4,100.5,47.6
1295,TOR,TOR @ MIL,01/05/2019,W,48,121.8,116.0,5.8,66.7,2.55,20.9,18.6,79.1,48.8,10.9,59.8,64.3,100.5,52.4
1296,GSW,GSW @ SAC,01/05/2019,W,48,130.9,125.5,5.4,61.7,2.07,20.6,31.9,70.6,52.0,14.4,61.8,64.0,97.5,50.6
1297,DEN,DEN vs. CHA,01/05/2019,W,48,124.2,112.2,12.0,63.8,3.75,19.9,37.3,68.2,50.5,8.1,52.9,55.5,98.5,54.1
1298,POR,POR vs. HOU,01/05/2019,W,48,119.6,109.8,9.8,62.8,3.0,19.3,40.7,76.1,57.0,9.8,50.5,53.5,92.0,58.4
1299,SAS,SAS vs. MEM,01/05/2019,W,48,106.9,87.1,19.8,72.2,1.53,19.5,15.0,78.8,51.1,16.8,54.1,61.1,101.0,66.1
1300,DET,DET vs. UTA,01/05/2019,L,48,101.9,106.8,-4.9,46.2,1.0,14.1,15.6,84.8,50.5,17.5,54.3,57.8,103.0,45.2
1301,CHA,CHA @ DEN,01/05/2019,L,48,112.2,124.2,-12.0,56.4,1.29,16.4,31.8,62.7,49.5,17.3,54.3,58.9,98.5,45.9
1302,CLE,CLE vs. NOP,01/05/2019,L,48,95.1,130.4,-35.2,61.1,1.1,15.8,32.1,70.6,47.1,19.4,47.7,51.1,102.5,30.2
1303,DAL,DAL @ PHI,01/05/2019,L,48,98.0,102.9,-4.9,71.1,1.8,19.1,21.8,83.7,51.0,14.7,48.3,51.0,102.5,43.2
1304,PHI,PHI vs. DAL,01/05/2019,W,48,102.9,98.0,4.9,79.5,3.1,21.8,16.3,78.2,49.0,9.7,50.6,54.3,102.5,56.8
1305,SAC,SAC vs. GSW,01/05/2019,L,48,125.5,130.9,-5.4,73.9,4.25,23.3,29.4,68.1,48.0,8.2,57.7,59.6,97.5,49.4
1306,UTA,UTA @ DET,01/05/2019,W,48,106.8,101.9,4.9,61.5,2.0,17.9,15.2,84.4,49.5,11.7,51.8,57.2,103.0,54.8
1307,HOU,HOU @ POR,01/05/2019,L,48,109.8,119.6,-9.8,33.3,1.08,11.3,23.9,59.3,43.0,13.0,54.2,56.6,92.0,41.6
1308,MEM,MEM @ SAS,01/05/2019,L,48,87.1,106.9,-19.8,67.7,1.0,15.8,21.2,85.0,48.9,20.8,44.5,48.7,101.0,33.9
1309,NOP,NOP @ CLE,01/05/2019,W,48,130.4,95.1,35.2,61.7,1.93,20.6,29.4,67.9,52.9,14.7,66.7,70.9,102.5,69.8
1310,MIL,MIL vs. ATL,01/04/2019,W,48,127.4,99.1,28.3,65.5,2.57,22.0,34.8,83.0,60.6,12.4,62.0,64.1,113.0,66.4
1311,UTA,UTA @ CLE,01/04/2019,W,48,123.2,95.8,27.4,66.7,2.55,21.2,21.4,82.0,54.3,11.6,59.8,63.8,95.0,66.9
1312,BKN,BKN @ MEM,01/04/2019,W,48,107.9,99.0,8.9,69.4,1.25,18.4,22.7,77.8,53.1,19.8,53.8,60.3,101.0,55.8
1313,OKC,OKC @ POR,01/04/2019,W,48,106.7,104.8,1.9,45.0,1.64,13.3,25.5,73.2,49.5,10.6,46.8,52.6,104.0,47.4
1314,MIA,MIA vs. WAS,01/04/2019,W,48,111.7,105.8,5.8,63.6,1.65,18.8,35.3,70.7,54.1,16.5,53.3,56.4,103.0,54.8
1315,BOS,BOS vs. DAL,01/04/2019,W,48,114.0,93.0,21.0,83.3,2.69,23.2,29.1,75.9,52.3,13.0,54.7,56.5,100.0,61.8
1316,LAC,LAC @ PHX,01/04/2019,W,48,123.5,113.3,10.2,72.1,1.55,20.5,51.2,75.7,62.5,20.4,57.1,61.7,98.0,55.0
1317,DAL,DAL @ BOS,01/04/2019,L,48,93.0,114.0,-21.0,47.1,1.14,12.5,24.1,70.9,47.7,14.0,44.9,48.3,100.0,38.2
1318,ORL,ORL @ MIN,01/04/2019,L,48,103.0,118.8,-15.8,66.7,2.55,20.7,13.2,73.3,40.8,11.0,52.8,53.4,100.5,41.5
1319,POR,POR vs. OKC,01/04/2019,L,48,104.8,106.7,-1.9,73.2,2.5,20.4,26.8,74.5,50.5,11.5,47.9,52.3,104.0,52.6
1320,MIN,MIN vs. ORL,01/04/2019,W,48,118.8,103.0,15.8,61.7,2.64,20.6,26.7,86.8,59.2,10.9,56.6,59.3,100.5,58.5
1321,PHX,PHX vs. LAC,01/04/2019,L,48,113.3,123.5,-10.2,58.5,1.41,18.3,24.3,48.8,37.5,17.3,59.1,62.4,98.0,45.0
1322,ATL,ATL @ MIL,01/04/2019,L,48,99.1,127.4,-28.3,70.3,1.24,17.7,17.0,65.2,39.4,18.6,51.8,55.8,113.0,33.6
1323,CHI,CHI vs. IND,01/04/2019,L,53,112.6,115.5,-2.9,63.8,1.67,20.7,27.3,72.3,50.5,17.5,58.2,60.0,93.28,49.1
1324,WAS,WAS @ MIA,01/04/2019,L,48,105.8,111.7,-5.8,57.1,2.0,16.7,29.3,64.7,45.9,11.7,48.0,51.2,103.0,45.2
1325,LAL,LAL vs. NYK,01/04/2019,L,48,102.8,108.2,-5.4,53.5,1.35,15.8,24.1,73.0,49.6,15.6,49.5,52.4,109.5,44.9
1326,IND,IND @ CHI,01/04/2019,W,53,115.5,112.6,2.9,51.0,1.92,17.9,27.7,72.7,49.5,12.6,57.5,59.2,93.28,50.9
1327,MEM,MEM vs. BKN,01/04/2019,L,48,99.0,107.9,-8.9,54.8,1.64,16.9,22.2,77.3,46.9,13.9,47.8,50.2,101.0,44.2
1328,CLE,CLE vs. UTA,01/04/2019,L,48,95.8,123.2,-27.4,43.8,1.08,12.0,18.0,78.6,45.7,13.7,45.7,50.8,95.0,33.1
1329,NYK,NYK @ LAL,01/04/2019,W,48,108.2,102.8,5.4,54.1,3.33,13.6,27.0,75.9,50.4,5.5,42.9,50.8,109.5,55.1
1330,HOU,HOU @ GSW,01/03/2019,W,53,125.0,121.8,3.2,66.7,2.73,19.6,27.3,70.0,47.6,10.2,56.1,60.6,98.72,48.4
1331,GSW,GSW vs. HOU,01/03/2019,L,53,121.8,125.0,-3.2,62.3,2.2,20.9,30.0,72.7,52.4,13.6,58.8,61.7,98.72,51.6
1332,SAS,SAS vs. TOR,01/03/2019,W,48,127.6,108.1,19.5,68.1,2.46,23.0,23.1,75.0,52.7,13.3,62.9,66.6,98.5,60.1
1333,SAC,SAC vs. DEN,01/03/2019,L,48,115.3,118.2,-2.9,55.6,3.13,19.2,14.3,60.8,38.0,8.2,57.2,58.5,98.5,48.1
1334,TOR,TOR @ SAS,01/03/2019,L,48,108.1,127.6,-19.5,53.8,2.1,16.2,25.0,76.9,47.3,10.1,48.3,53.6,98.5,39.9
1335,DEN,DEN @ SAC,01/03/2019,W,48,118.2,115.3,2.9,58.5,1.71,16.9,39.2,85.7,62.0,14.1,53.9,57.2,98.5,51.9
1336,ORL,ORL @ CHI,01/02/2019,W,48,121.7,92.3,29.4,70.5,2.38,24.2,17.1,80.4,54.7,14.1,65.1,66.7,91.5,69.2
1337,DAL,DAL @ CHA,01/02/2019,W,48,122.0,83.2,38.8,70.5,2.58,21.2,30.8,77.4,56.1,12.0,55.8,59.3,100.5,71.0
1338,MIN,MIN @ BOS,01/02/2019,L,48,107.4,118.6,-11.2,60.0,1.6,18.2,28.3,83.9,50.6,15.8,51.8,54.7,96.0,39.9
1339,CLE,CLE vs. MIA,01/02/2019,L,48,102.2,128.6,-26.3,67.6,1.77,19.5,11.9,59.1,36.0,14.4,54.0,57.0,90.5,37.2
1340,LAL,LAL vs. OKC,01/02/2019,L,48,90.1,95.5,-5.4,64.9,1.41,16.4,18.6,69.6,46.1,15.3,45.5,48.5,111.5,48.3
1341,BKN,BKN vs. NOP,01/02/2019,W,48,127.3,124.7,2.5,57.4,2.7,19.1,32.7,71.7,51.6,10.1,59.1,61.6,98.0,52.5
1342,ATL,ATL @ WAS,01/02/2019,L,48,98.0,114.0,-16.0,65.0,1.86,18.1,31.6,74.5,51.9,14.0,47.4,48.6,100.0,42.4
1343,CHI,CHI vs. ORL,01/02/2019,L,48,92.3,121.7,-29.4,50.0,1.64,15.3,19.6,82.9,45.3,12.1,45.9,46.9,91.5,30.8
1344,PHI,PHI @ PHX,01/02/2019,W,48,118.9,116.5,2.4,67.5,1.5,18.1,27.5,67.9,51.0,16.2,61.5,67.5,110.0,57.7
1345,MIA,MIA @ CLE,01/02/2019,W,48,128.6,102.2,26.3,65.9,2.23,21.3,40.9,88.1,64.0,14.3,60.5,62.6,90.5,62.8
1346,PHX,PHX vs. PHI,01/02/2019,L,48,116.5,118.9,-2.4,51.2,1.47,14.8,32.1,72.5,49.0,13.8,51.1,57.3,110.0,42.3
1347,NOP,NOP @ BKN,01/02/2019,L,48,124.7,127.3,-2.5,41.3,1.58,14.7,28.3,67.3,48.4,12.4,58.6,61.2,98.0,47.5
1348,CHA,CHA vs. DAL,01/02/2019,L,48,83.2,122.0,-38.8,71.9,1.64,16.7,22.6,69.2,43.9,13.9,38.9,42.7,100.5,29.0
1349,BOS,BOS vs. MIN,01/02/2019,W,48,118.6,107.4,11.2,75.6,2.13,25.2,16.1,71.7,49.4,16.5,67.1,69.6,96.0,60.1
1350,MEM,MEM vs. DET,01/02/2019,L,48,103.3,109.8,-6.5,58.3,1.75,17.4,20.5,73.6,49.5,13.2,48.7,53.9,91.5,47.8
1351,WAS,WAS vs. ATL,01/02/2019,W,48,114.0,98.0,16.0,67.4,2.9,20.4,25.5,68.4,48.1,10.0,52.7,55.8,100.0,57.6
1352,DET,DET @ MEM,01/02/2019,W,48,109.8,103.3,6.5,63.9,2.3,18.0,26.4,79.5,50.5,10.9,53.0,54.5,91.5,52.2
1353,OKC,OKC @ LAL,01/02/2019,W,48,95.5,90.1,5.4,55.0,2.0,14.2,30.4,81.4,53.9,9.8,41.4,45.1,111.5,51.7
1354,PHI,PHI @ LAC,01/01/2019,W,48,109.2,105.6,3.6,59.5,1.19,16.4,36.7,77.4,57.8,19.3,55.2,58.6,108.0,55.7
1355,DET,DET @ MIL,01/01/2019,L,48,102.1,126.0,-24.0,65.7,1.64,16.9,32.2,81.1,51.0,14.6,44.6,48.4,96.0,33.2
1356,NYK,NYK @ DEN,01/01/2019,L,48,117.4,122.3,-4.9,66.7,3.11,20.6,29.6,53.7,41.7,9.8,51.1,53.5,93.0,43.3
1357,TOR,TOR vs. UTA,01/01/2019,W,48,120.8,114.9,5.9,40.0,1.8,14.2,19.0,75.0,51.0,9.9,59.1,62.6,101.0,54.8
1358,UTA,UTA @ TOR,01/01/2019,L,48,114.9,120.8,-5.9,54.8,5.75,16.7,25.0,81.0,49.0,4.0,47.9,52.8,101.0,45.2
1359,SAC,SAC vs. POR,01/01/2019,L,53,95.6,100.0,-4.4,54.5,1.85,15.1,31.5,77.8,51.2,11.5,43.0,44.9,102.34,43.2
1360,LAC,LAC vs. PHI,01/01/2019,L,48,105.6,109.2,-3.6,42.9,1.38,13.1,22.6,63.3,42.2,12.1,48.9,53.3,108.0,44.3
1361,MIL,MIL vs. DET,01/01/2019,W,48,126.0,102.1,24.0,59.6,2.15,21.5,18.9,67.8,49.0,13.5,65.8,66.9,96.0,66.8
1362,POR,POR @ SAC,01/01/2019,W,53,100.0,95.6,4.4,56.4,1.16,15.0,22.2,68.5,48.8,16.8,48.3,54.7,102.34,56.8
1363,DEN,DEN vs. NYK,01/01/2019,W,48,122.3,117.4,4.9,81.8,4.0,23.2,46.3,70.4,58.3,9.6,52.6,54.7,93.0,56.7
1364,BOS,BOS @ SAS,12/31/2018,L,48,114.4,121.2,-6.8,69.8,2.5,21.6,25.5,72.3,48.9,12.4,55.1,57.3,98.0,47.2
1365,NOP,NOP vs. MIN,12/31/2018,W,48,125.5,116.3,9.2,62.2,1.87,20.0,32.6,71.7,54.2,15.3,59.8,63.9,98.0,50.4
1366,DAL,DAL @ OKC,12/31/2018,L,48,90.3,108.9,-18.7,67.7,0.72,14.8,17.8,71.9,49.5,25.7,51.4,57.3,112.5,43.1
1367,CHA,CHA vs. ORL,12/31/2018,W,48,125.0,101.0,24.0,69.0,3.63,21.2,17.8,74.5,49.0,8.0,55.9,62.8,99.5,62.9
