,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
516,BOS,BOS @ CHA,03/26/2012,W,48,110.9,105.6,5.3,63.6,2.1,16.5,34.1,65.3,50.5,10.9,46.6,55.0,91.0,59.2
517,LAC,LAC vs. NOH,03/26/2012,W,48,107.8,94.4,13.3,67.6,1.67,20.2,22.5,51.5,35.6,16.7,55.4,58.3,90.0,56.5
518,ORL,ORL @ TOR,03/26/2012,W,48,134.5,116.1,18.4,59.1,2.89,20.8,32.5,70.7,51.9,10.3,63.6,65.5,87.0,56.6
519,SAC,SAC @ HOU,03/26/2012,L,53,101.9,108.7,-6.7,41.5,1.0,12.0,35.0,63.3,47.7,16.3,45.3,49.3,94.19,42.6
520,NOH,NOH @ LAC,03/26/2012,L,48,94.4,107.8,-13.3,74.2,0.79,18.1,48.5,77.5,64.4,32.2,51.6,56.2,90.0,43.5
521,MIL,MIL @ NYK,03/26/2012,L,48,80.0,88.1,-8.1,54.8,0.85,13.1,22.8,68.0,43.9,20.0,40.0,43.0,100.5,35.7
522,NYK,NYK vs. MIL,03/26/2012,W,48,88.1,80.0,8.1,61.5,0.7,12.1,32.0,77.2,56.1,22.8,39.9,49.8,100.5,64.3
523,IND,IND vs. MIA,03/26/2012,W,48,114.1,98.9,15.2,54.1,1.25,15.4,44.4,76.1,60.4,17.4,51.9,56.3,91.5,64.3
524,UTA,UTA @ NJN,03/26/2012,W,48,109.4,86.6,22.8,69.0,1.38,20.9,34.1,65.5,52.5,21.9,54.9,59.0,96.5,67.9
525,HOU,HOU vs. SAC,03/26/2012,W,53,108.7,101.9,6.7,62.8,1.42,18.4,36.7,65.0,52.3,18.3,50.6,56.0,94.19,57.4
526,MIA,MIA @ IND,03/26/2012,L,48,98.9,114.1,-15.2,37.9,0.65,9.7,23.9,55.6,39.6,18.7,47.8,52.8,91.5,35.7
527,TOR,TOR vs. ORL,03/26/2012,L,48,116.1,134.5,-18.4,71.4,2.08,20.5,29.3,67.5,48.1,13.8,54.7,59.7,87.0,43.4
528,MIA,MIA @ OKC,03/25/2012,L,48,94.6,112.0,-17.4,51.5,0.81,14.8,15.8,75.7,45.3,22.8,51.4,56.4,92.0,39.7
529,WAS,WAS @ BOS,03/25/2012,L,48,83.5,94.6,-11.1,40.0,0.8,9.8,33.9,88.9,54.7,16.5,36.2,39.8,92.0,28.9
530,LAL,LAL vs. MEM,03/25/2012,L,48,107.9,112.1,-4.2,67.7,1.31,16.9,31.1,61.4,46.1,18.0,47.3,55.7,90.0,47.5
531,ATL,ATL vs. UTA,03/25/2012,W,68,113.9,105.6,8.4,60.4,2.64,17.3,26.6,61.0,45.9,9.0,47.7,54.4,87.53,56.5
532,MIN,MIN vs. DEN,03/25/2012,W,48,124.5,107.5,16.9,55.6,2.78,18.0,40.7,65.1,51.5,9.6,51.5,55.4,93.5,56.2
533,UTA,UTA @ ATL,03/25/2012,L,68,105.6,113.9,-8.4,57.1,2.8,15.5,39.0,73.4,54.1,7.9,41.3,47.0,87.53,43.5
534,SAS,SAS vs. PHI,03/25/2012,W,48,93.0,76.8,16.2,56.8,1.17,16.2,21.3,75.9,50.5,18.0,50.0,52.3,99.5,62.1
535,OKC,OKC vs. MIA,03/25/2012,W,48,112.0,94.6,17.4,66.7,1.63,20.5,24.3,84.2,54.7,17.4,56.8,61.2,92.0,60.3
536,PHI,PHI @ SAS,03/25/2012,L,48,76.8,93.0,-16.2,51.4,0.86,13.8,24.1,78.7,49.5,21.2,41.8,42.3,99.5,37.9
537,POR,POR vs. GSW,03/25/2012,W,48,101.1,97.8,3.4,64.5,2.86,15.9,31.0,76.2,50.0,7.9,42.4,46.4,89.0,51.0
538,DEN,DEN @ MIN,03/25/2012,L,48,107.5,124.5,-16.9,46.3,1.12,15.1,34.9,59.3,48.5,18.3,52.5,55.1,93.5,43.8
539,GSW,GSW @ POR,03/25/2012,L,48,97.8,101.1,-3.4,56.3,1.2,15.4,23.8,69.0,50.0,16.9,48.0,53.4,89.0,49.0
540,MEM,MEM @ LAL,03/25/2012,W,48,112.1,107.9,4.2,56.8,1.79,19.1,38.6,68.9,53.9,15.4,54.7,56.4,90.0,52.5
541,PHX,PHX @ CLE,03/25/2012,W,48,118.7,91.2,27.5,73.8,2.82,22.8,33.3,62.2,47.8,12.1,54.9,57.8,91.0,70.8
542,CLE,CLE vs. PHX,03/25/2012,L,48,91.2,118.7,-27.5,63.0,0.77,13.7,37.8,66.7,52.2,24.2,41.4,49.9,91.0,29.2
543,BOS,BOS vs. WAS,03/25/2012,W,48,94.6,83.5,11.1,70.6,1.6,20.0,11.1,66.1,45.3,16.1,50.7,56.5,92.0,71.1
544,SAC,SAC @ GSW,03/24/2012,L,48,109.1,112.1,-3.0,53.5,1.53,16.5,37.3,70.2,53.1,15.2,47.8,52.5,99.0,48.3
545,GSW,GSW vs. SAC,03/24/2012,W,48,112.1,109.1,3.0,69.8,2.14,21.1,29.8,62.7,46.9,14.1,52.8,57.1,99.0,51.7
546,IND,IND @ MIL,03/24/2012,W,48,127.6,106.1,21.4,44.2,1.58,14.3,39.5,73.6,58.3,12.2,55.4,61.8,98.0,59.0
547,MIL,MIL vs. IND,03/24/2012,L,48,106.1,127.6,-21.4,75.0,2.5,21.1,26.4,60.5,41.7,12.2,49.5,52.6,98.0,41.0
548,CHA,CHA @ NJN,03/24/2012,L,48,92.7,106.3,-13.5,60.0,1.31,16.5,24.4,66.0,46.3,16.7,46.2,50.2,96.0,45.2
549,LAC,LAC vs. MEM,03/24/2012,W,48,116.1,100.0,16.1,66.7,2.18,19.5,33.3,65.2,50.6,12.6,53.5,58.4,86.0,62.4
550,NJN,NJN vs. CHA,03/24/2012,W,48,106.3,92.7,13.5,61.5,1.71,17.5,34.0,75.6,53.7,14.6,47.2,52.2,96.0,54.8
551,WAS,WAS vs. ATL,03/24/2012,L,48,109.5,111.8,-2.2,34.2,1.63,11.7,31.3,67.4,48.4,9.5,47.1,50.5,84.5,45.0
552,DET,DET @ NYK,03/24/2012,L,48,84.9,108.6,-23.7,46.4,0.76,11.2,22.4,55.6,38.3,18.3,40.8,46.1,93.0,33.5
553,HOU,HOU vs. DAL,03/24/2012,L,53,105.3,108.6,-3.3,54.1,2.22,14.8,37.7,81.8,56.2,9.6,43.2,47.6,84.68,46.9
554,SAS,SAS @ NOH,03/24/2012,W,48,101.1,98.9,2.3,47.2,2.43,13.8,34.5,64.4,48.0,8.0,41.1,45.7,87.5,51.0
555,NOH,NOH vs. SAS,03/24/2012,L,48,98.9,101.1,-2.3,56.8,1.31,17.1,35.6,65.5,52.0,18.4,46.3,49.8,87.5,49.0
556,TOR,TOR @ CHI,03/24/2012,L,53,104.1,107.4,-3.2,48.7,0.95,13.7,47.1,56.7,52.5,20.6,46.6,51.5,86.94,52.5
557,MEM,MEM @ LAC,03/24/2012,L,48,100.0,116.1,-16.1,78.8,1.53,20.5,34.8,66.7,49.4,20.0,48.1,50.5,86.0,37.6
558,CHI,CHI vs. TOR,03/24/2012,W,53,107.4,104.1,3.2,56.1,2.56,15.6,43.3,52.9,47.5,9.5,41.3,44.6,86.94,47.5
559,ATL,ATL @ WAS,03/24/2012,W,48,111.8,109.5,2.2,59.5,1.83,18.3,32.6,68.8,51.6,14.1,53.3,55.7,84.5,55.0
560,DAL,DAL @ HOU,03/24/2012,W,53,108.6,105.3,3.3,45.9,2.13,14.7,18.2,62.3,43.8,8.6,50.0,55.8,84.68,53.1
561,NYK,NYK vs. DET,03/24/2012,W,48,108.6,84.9,23.7,52.6,0.91,15.2,44.4,77.6,61.7,23.7,52.6,55.4,93.0,66.5
562,PHI,PHI vs. BOS,03/23/2012,W,48,111.2,94.5,16.7,58.5,2.67,18.2,35.8,87.2,57.6,10.1,46.2,49.5,90.0,53.0
563,UTA,UTA vs. DEN,03/23/2012,W,48,126.0,108.5,17.5,66.7,2.29,22.9,35.9,60.0,48.8,14.6,63.6,64.5,95.0,61.9
564,MIL,MIL @ CHA,03/23/2012,W,48,120.4,98.9,21.5,64.6,3.44,22.0,36.2,69.2,53.5,9.7,55.6,56.4,93.0,61.3
565,ATL,ATL vs. NJN,03/23/2012,W,48,106.9,96.6,10.3,52.8,1.73,16.2,26.7,72.5,51.0,12.6,51.3,54.2,87.0,55.6
566,POR,POR @ LAL,03/23/2012,L,48,104.3,109.6,-5.2,50.0,1.8,15.3,17.0,54.0,36.1,10.9,48.8,53.1,93.0,40.6
567,DEN,DEN @ UTA,03/23/2012,L,48,108.5,126.0,-17.5,61.1,1.16,16.4,40.0,64.1,51.2,20.2,50.0,55.4,95.0,38.1
568,MIA,MIA @ DET,03/23/2012,W,48,95.7,80.2,15.4,70.6,1.41,18.6,31.8,71.2,53.1,18.5,45.5,51.3,91.5,72.3
569,CHA,CHA vs. MIL,03/23/2012,L,48,98.9,120.4,-21.5,55.9,1.73,15.0,30.8,63.8,46.5,11.8,41.1,48.2,93.0,38.7
570,ORL,ORL vs. CLE,03/23/2012,W,48,103.3,88.9,14.4,64.9,1.2,18.8,33.3,67.9,52.0,22.2,54.4,55.2,90.0,63.6
571,PHX,PHX @ IND,03/23/2012,W,48,120.2,118.1,2.1,53.7,1.69,16.3,40.8,65.9,52.2,13.8,51.8,56.3,94.0,50.0
572,NYK,NYK @ TOR,03/23/2012,L,48,79.0,97.0,-18.0,68.8,1.0,16.2,28.1,70.8,47.6,22.0,40.6,42.5,99.5,35.5
573,IND,IND vs. PHX,03/23/2012,L,48,118.1,120.2,-2.1,47.6,1.25,15.6,34.1,59.2,47.8,17.0,56.2,61.2,94.0,50.0
574,DAL,DAL @ SAS,03/23/2012,L,48,93.5,111.8,-18.3,41.9,1.18,11.5,17.6,69.6,42.3,11.8,45.1,49.2,93.0,37.8
575,MIN,MIN @ OKC,03/23/2012,L,58,116.7,122.1,-5.5,49.0,1.41,15.2,25.9,73.6,49.5,14.2,56.0,60.4,100.14,45.4
576,NJN,NJN @ ATL,03/23/2012,L,48,96.6,106.9,-10.3,53.1,1.55,14.4,27.5,73.3,49.0,12.6,43.8,47.1,87.0,44.4
577,CLE,CLE @ ORL,03/23/2012,L,48,88.9,103.3,-14.4,32.3,0.71,8.5,32.1,66.7,48.0,15.6,40.2,43.8,90.0,36.4
578,OKC,OKC vs. MIN,03/23/2012,W,58,122.1,116.7,5.5,40.0,1.85,15.0,26.4,74.1,50.5,10.7,57.5,61.2,100.14,54.6
579,SAS,SAS vs. DAL,03/23/2012,W,48,111.8,93.5,18.3,65.1,2.15,20.9,30.4,82.4,57.7,14.0,54.0,56.0,93.0,62.2
580,LAL,LAL vs. POR,03/23/2012,W,48,109.6,104.3,5.2,82.5,2.2,22.3,46.0,83.0,63.9,16.0,50.6,53.4,93.0,59.4
581,DET,DET vs. MIA,03/23/2012,L,48,80.2,95.7,-15.4,55.2,0.7,13.2,28.8,68.2,46.9,25.3,42.7,44.3,91.5,27.7
582,TOR,TOR vs. NYK,03/23/2012,W,48,97.0,79.0,18.0,57.9,1.29,16.3,29.2,71.9,52.4,17.2,46.4,50.8,99.5,64.5
583,BOS,BOS @ PHI,03/23/2012,L,48,94.5,111.2,-16.7,77.8,2.15,23.0,12.8,64.2,42.4,14.3,51.4,53.9,90.0,47.0
584,MIL,MIL vs. BOS,03/22/2012,L,48,92.9,102.0,-9.2,63.9,1.53,17.0,26.3,83.0,51.9,15.3,41.7,46.1,98.0,42.8
585,BOS,BOS @ MIL,03/22/2012,W,48,102.0,92.9,9.2,69.8,2.5,22.1,17.0,73.7,48.1,12.2,52.2,53.5,98.0,57.2
586,MEM,MEM @ POR,03/22/2012,L,48,100.0,105.4,-5.4,59.5,1.69,16.9,31.9,73.8,51.7,14.0,47.5,51.0,92.5,47.3
587,NOH,NOH vs. LAC,03/22/2012,W,48,112.8,102.3,10.5,61.8,1.05,18.3,26.7,56.7,46.7,23.3,59.3,65.6,87.0,65.6
588,UTA,UTA @ SAC,03/22/2012,W,48,107.3,105.2,2.1,53.5,1.53,16.9,35.4,52.9,45.8,15.6,48.9,52.3,96.5,52.7
589,POR,POR vs. MEM,03/22/2012,W,48,105.4,100.0,5.4,71.0,1.22,17.6,26.2,68.1,48.3,19.6,49.3,57.7,92.5,52.7
590,GSW,GSW @ HOU,03/22/2012,L,48,87.4,114.7,-27.4,61.8,1.24,16.7,22.9,60.9,41.5,17.9,45.1,48.0,95.0,34.0
591,LAC,LAC @ NOH,03/22/2012,L,48,102.3,112.8,-10.5,51.4,1.64,13.7,43.3,73.3,53.3,12.5,41.7,44.7,87.0,34.4
592,IND,IND @ WAS,03/22/2012,W,48,96.6,93.3,3.3,54.8,1.0,13.9,36.2,71.1,53.3,19.3,44.6,49.2,88.5,49.0
593,HOU,HOU vs. GSW,03/22/2012,W,48,114.7,87.4,27.4,57.5,1.53,17.0,39.1,77.1,58.5,15.8,50.6,56.3,95.0,66.0
594,SAC,SAC vs. UTA,03/22/2012,L,48,105.2,107.3,-2.1,65.1,2.15,17.9,47.1,64.6,54.2,13.4,42.5,44.3,96.5,47.3
595,WAS,WAS vs. IND,03/22/2012,L,48,93.3,96.6,-3.3,63.3,1.12,16.0,28.9,63.8,46.7,19.1,45.8,51.2,88.5,51.0
596,NJN,NJN vs. WAS,03/21/2012,L,48,95.7,113.7,-18.0,48.4,0.94,11.8,33.3,66.0,48.1,17.2,40.5,46.4,94.0,39.2
597,DET,DET @ DEN,03/21/2012,L,48,118.6,118.4,0.2,65.0,2.36,20.0,15.9,65.8,39.0,11.3,59.5,62.4,97.5,49.9
598,ATL,ATL vs. CLE,03/21/2012,W,53,105.1,104.1,1.0,62.2,3.29,17.0,24.6,66.0,43.3,7.1,44.1,49.7,88.75,48.1
599,NOH,NOH vs. GSW,03/21/2012,L,48,101.1,112.2,-11.1,79.5,1.94,22.8,32.6,74.0,54.8,17.6,51.3,54.0,90.5,53.1
600,DEN,DEN vs. DET,03/21/2012,W,48,118.4,118.6,-0.2,60.9,1.4,20.1,34.2,84.1,61.0,20.4,63.9,65.4,97.5,50.1
601,PHI,PHI vs. NYK,03/21/2012,L,48,92.9,95.3,-2.4,69.0,1.54,17.1,25.0,60.8,43.4,15.3,44.0,47.6,85.5,54.6
602,CLE,CLE @ ATL,03/21/2012,L,53,104.1,105.1,-1.0,63.9,1.21,17.0,34.0,75.4,56.7,19.4,50.0,55.1,88.75,51.9
603,CHI,CHI @ TOR,03/21/2012,W,48,103.3,91.1,12.2,55.6,1.43,15.7,33.3,80.0,56.4,15.4,48.2,51.0,90.5,53.3
604,ORL,ORL vs. PHX,03/21/2012,W,48,110.8,100.0,10.8,59.0,1.35,17.3,36.7,70.5,52.7,18.3,53.6,55.8,93.0,55.3
605,DAL,DAL vs. LAL,03/21/2012,L,48,103.3,119.8,-16.4,42.9,2.14,13.2,20.4,71.9,40.7,7.8,47.6,50.7,90.5,37.1
606,TOR,TOR vs. CHI,03/21/2012,L,48,91.1,103.3,-12.2,65.7,2.3,18.7,20.0,66.7,43.6,11.1,41.8,45.6,90.5,46.7
607,NYK,NYK @ PHI,03/21/2012,W,48,95.3,92.9,2.4,41.4,0.92,10.3,39.2,75.0,56.6,15.1,38.0,44.9,85.5,45.4
608,WAS,WAS @ NJN,03/21/2012,W,48,113.7,95.7,18.0,42.5,1.31,13.5,34.0,66.7,51.9,13.7,51.8,56.4,94.0,60.8
609,GSW,GSW @ NOH,03/21/2012,W,48,112.2,101.1,11.1,69.2,3.0,20.8,26.0,67.4,45.2,10.0,51.7,54.1,90.5,46.9
610,LAL,LAL @ DAL,03/21/2012,W,48,119.8,103.3,16.4,55.6,1.79,20.0,28.1,79.6,59.3,15.4,64.3,65.9,90.5,62.9
611,LAC,LAC @ OKC,03/21/2012,L,48,98.9,123.9,-25.0,65.5,1.46,15.6,23.1,62.2,39.3,14.1,44.3,50.1,92.0,34.0
612,SAS,SAS vs. MIN,03/21/2012,W,48,116.0,99.0,17.0,64.4,2.07,19.3,39.6,75.0,57.1,14.0,51.1,54.7,100.5,58.7
613,MIN,MIN @ SAS,03/21/2012,L,48,99.0,116.0,-17.0,51.3,1.43,15.3,25.0,60.4,42.9,13.9,48.3,51.7,100.5,41.3
614,PHX,PHX @ ORL,03/21/2012,L,48,100.0,110.8,-10.8,42.1,0.94,13.2,29.5,63.3,47.3,18.3,50.6,53.2,93.0,44.7
615,OKC,OKC vs. LAC,03/21/2012,W,48,123.9,98.9,25.0,47.6,1.18,15.9,37.8,76.9,60.7,18.5,59.6,65.0,92.0,66.0
616,HOU,HOU vs. LAL,03/20/2012,W,48,118.9,115.6,3.3,61.5,1.33,17.9,45.5,60.5,52.9,20.0,54.4,58.2,90.0,52.2
617,OKC,OKC @ UTA,03/20/2012,L,48,100.0,106.6,-6.6,50.0,0.75,12.4,33.3,61.4,46.7,22.2,47.9,53.4,90.5,40.4
618,MEM,MEM @ SAC,03/20/2012,L,48,107.8,117.8,-10.0,55.8,1.71,17.3,30.0,64.4,46.3,13.7,50.0,54.5,101.5,41.6
619,PHX,PHX @ MIA,03/20/2012,L,48,105.6,107.6,-2.1,58.3,1.05,16.0,41.7,65.9,53.3,22.2,48.8,52.5,91.0,40.4
620,IND,IND vs. LAC,03/20/2012,W,48,121.4,104.7,16.7,54.3,1.46,16.4,33.3,61.5,49.5,15.5,54.2,61.1,84.5,61.9
621,TOR,TOR @ NYK,03/20/2012,L,48,95.6,116.5,-20.9,45.5,0.88,13.4,16.2,62.2,41.5,18.7,49.3,55.3,91.0,36.1
622,SAC,SAC vs. MEM,03/20/2012,W,48,117.8,107.8,10.0,59.6,2.0,19.3,35.6,70.0,53.7,13.9,55.7,58.3,101.5,58.4
623,UTA,UTA vs. OKC,03/20/2012,W,48,106.6,100.0,6.6,50.0,1.27,15.2,38.6,66.7,53.3,16.5,50.6,54.1,90.5,59.6
624,MIA,MIA vs. PHX,03/20/2012,W,48,107.6,105.6,2.1,66.7,2.0,18.3,34.1,58.3,46.7,13.0,48.0,54.2,91.0,59.6
625,LAC,LAC @ IND,03/20/2012,L,48,104.7,121.4,-16.7,37.8,1.56,12.1,38.5,66.7,50.5,10.6,47.1,47.4,84.5,38.1
626,MIL,MIL @ POR,03/20/2012,W,48,123.4,91.6,31.8,72.9,2.69,25.7,21.6,58.2,43.5,13.8,64.5,65.4,94.5,71.2
627,NYK,NYK vs. TOR,03/20/2012,W,48,116.5,95.6,20.9,59.0,1.92,17.6,37.8,83.8,58.5,13.2,51.2,55.5,91.0,63.9
628,LAL,LAL @ HOU,03/20/2012,L,48,115.6,118.9,-3.3,42.9,1.2,14.6,39.5,54.5,47.1,16.7,54.2,57.8,90.0,47.8
629,POR,POR vs. MIL,03/20/2012,L,48,91.6,123.4,-31.8,48.3,0.7,10.8,41.8,78.4,56.5,21.1,39.6,46.6,94.5,28.8
630,BOS,BOS @ ATL,03/19/2012,W,48,86.8,83.5,3.3,72.4,1.24,17.4,19.1,77.1,48.4,18.7,43.2,48.5,91.0,55.6
631,CHI,CHI @ ORL,03/19/2012,W,48,100.0,68.6,31.4,54.3,1.19,16.0,33.3,76.0,55.8,18.8,48.7,50.7,85.5,74.6
632,DAL,DAL @ DEN,03/19/2012,W,48,113.1,96.0,17.2,73.3,2.36,23.9,17.1,83.7,53.3,14.1,59.5,61.8,99.0,60.5
633,MIN,MIN @ GSW,03/19/2012,W,48,105.4,102.2,3.2,68.6,1.41,18.9,31.7,83.3,59.6,18.5,53.4,57.7,91.5,55.6
634,CLE,CLE @ NJN,03/19/2012,W,48,114.1,109.9,4.2,51.2,1.91,15.4,42.6,70.6,56.2,12.0,48.9,52.0,91.5,55.6
635,ORL,ORL vs. CHI,03/19/2012,L,48,68.6,100.0,-31.4,37.5,0.47,8.5,24.0,66.7,44.2,22.1,38.2,38.9,85.5,25.4
636,PHI,PHI @ CHA,03/19/2012,W,48,120.7,93.0,27.7,56.5,2.17,19.8,43.9,78.4,63.0,13.8,56.4,58.4,86.5,61.8
637,CHA,CHA vs. PHI,03/19/2012,L,48,93.0,120.7,-27.7,79.3,2.56,19.3,21.6,56.1,37.0,10.5,40.0,45.8,86.5,38.2
638,DEN,DEN vs. DAL,03/19/2012,L,48,96.0,113.1,-17.2,72.2,2.0,19.7,16.3,82.9,46.7,13.1,47.0,51.7,99.0,39.5
639,NJN,NJN vs. CLE,03/19/2012,L,48,109.9,114.1,-4.2,44.1,1.25,12.4,29.4,57.4,43.8,13.2,45.7,52.8,91.5,44.4
640,GSW,GSW vs. MIN,03/19/2012,L,48,102.2,105.4,-3.2,64.7,2.75,18.2,16.7,68.3,40.4,8.8,48.8,52.4,91.5,44.4
641,ATL,ATL vs. BOS,03/19/2012,L,48,83.5,86.8,-3.3,51.7,0.88,12.8,22.9,80.9,51.6,18.7,42.0,45.6,91.0,44.4
642,SAC,SAC vs. MIN,03/18/2012,W,48,111.7,97.1,14.6,47.7,1.91,15.1,29.6,64.8,47.2,10.7,50.0,54.6,102.5,58.6
643,MEM,MEM vs. WAS,03/18/2012,W,48,102.1,97.9,4.2,52.9,1.29,13.1,41.4,73.3,55.3,14.7,41.2,47.9,94.5,54.0
644,LAL,LAL vs. UTA,03/18/2012,L,48,96.1,100.0,-3.9,72.7,1.0,17.3,29.5,77.8,56.1,23.3,46.6,54.6,103.0,48.3
645,PHX,PHX vs. HOU,03/18/2012,W,48,108.8,92.5,16.3,62.5,2.27,19.2,29.2,62.0,45.9,12.1,51.2,53.0,92.0,58.7
646,WAS,WAS @ MEM,03/18/2012,L,48,97.9,102.1,-4.2,43.2,0.76,13.2,26.7,58.6,44.7,22.3,51.3,53.3,94.5,46.0
647,HOU,HOU @ PHX,03/18/2012,L,48,92.5,108.8,-16.3,54.3,1.19,14.5,38.0,70.8,54.1,17.2,43.3,46.9,92.0,41.3
648,ATL,ATL @ CLE,03/18/2012,W,48,114.4,94.6,19.9,51.2,1.83,17.7,27.3,61.1,45.9,13.3,55.3,57.0,91.0,60.2
649,LAC,LAC vs. DET,03/18/2012,W,53,93.5,89.2,4.3,65.7,2.09,17.6,29.6,65.4,47.2,11.8,42.5,45.6,84.23,55.1
650,OKC,OKC vs. POR,03/18/2012,W,48,123.3,105.6,17.8,58.5,1.6,19.0,33.3,72.3,55.4,16.7,62.8,64.3,90.0,61.0
651,POR,POR @ OKC,03/18/2012,L,48,105.6,123.3,-17.8,38.5,1.25,12.7,27.7,66.7,44.6,13.3,51.2,52.7,90.0,39.0
652,DET,DET @ LAC,03/18/2012,L,53,89.2,93.5,-4.3,51.6,0.89,12.8,34.6,70.4,52.8,19.4,39.5,45.5,84.23,44.9
653,MIA,MIA vs. ORL,03/18/2012,W,48,101.1,90.0,11.1,55.9,1.46,16.1,24.4,68.6,48.9,14.4,47.3,53.0,90.0,63.4
654,MIN,MIN @ SAC,03/18/2012,L,48,97.1,111.7,-14.6,47.4,0.86,13.0,35.2,70.4,52.8,20.6,44.6,49.8,102.5,41.4
655,UTA,UTA @ LAL,03/18/2012,W,48,100.0,96.1,3.9,65.1,2.15,19.7,22.2,70.5,43.9,12.6,48.4,51.2,103.0,51.7
656,CLE,CLE vs. ATL,03/18/2012,L,48,94.6,114.4,-19.9,63.6,1.4,15.8,38.9,72.7,54.1,16.3,42.3,46.9,91.0,39.8
657,ORL,ORL @ MIA,03/18/2012,L,48,90.0,101.1,-11.1,60.0,0.9,14.5,31.4,75.6,51.1,22.2,45.4,47.5,90.0,36.6
658,CHI,CHI vs. PHI,03/17/2012,W,48,100.0,90.9,9.1,48.4,1.0,12.3,37.5,77.1,57.3,16.9,44.2,49.1,88.5,57.7
659,NOH,NOH @ NJN,03/17/2012,W,48,114.6,106.8,7.8,70.7,2.42,22.3,32.5,62.7,49.5,13.5,55.6,58.8,88.5,57.4
660,DAL,DAL vs. SAS,03/17/2012,W,48,112.8,107.6,5.2,56.8,1.91,16.7,27.3,88.9,58.4,11.7,53.8,58.9,93.0,57.3
661,BOS,BOS @ DEN,03/17/2012,L,48,95.8,103.2,-7.4,75.0,1.69,21.4,15.0,59.5,37.8,16.8,49.3,54.5,95.0,46.2
662,DEN,DEN vs. BOS,03/17/2012,W,48,103.2,95.8,7.4,76.5,1.18,19.0,40.5,85.0,62.2,23.2,50.7,55.9,95.0,53.8
663,IND,IND vs. NYK,03/17/2012,L,48,95.7,110.9,-15.2,50.0,1.07,13.1,30.0,66.0,47.4,16.3,43.0,48.4,92.0,38.5
664,LAC,LAC vs. HOU,03/17/2012,W,48,108.0,102.2,5.7,51.4,1.5,13.8,43.6,73.7,55.9,13.6,44.2,48.5,88.5,49.7
665,NYK,NYK @ IND,03/17/2012,W,48,110.9,95.7,15.2,50.0,1.33,12.9,34.0,70.0,52.6,13.0,46.1,53.9,92.0,61.5
666,PHI,PHI @ CHI,03/17/2012,L,48,90.9,100.0,-9.1,48.5,1.23,13.9,22.9,62.5,42.7,14.8,43.7,46.7,88.5,42.3
667,GSW,GSW @ UTA,03/17/2012,L,53,91.1,96.1,-5.0,42.4,1.08,11.8,8.0,62.3,37.8,12.9,45.0,50.5,92.38,44.2
668,TOR,TOR @ CHA,03/17/2012,L,48,106.2,111.5,-5.3,52.6,0.83,15.4,35.9,73.0,53.9,24.7,57.5,61.6,96.5,44.2
669,NJN,NJN vs. NOH,03/17/2012,L,48,106.8,114.6,-7.8,63.9,1.64,17.8,37.3,67.5,50.5,15.9,47.7,51.0,88.5,42.6
670,SAS,SAS @ DAL,03/17/2012,L,48,107.6,112.8,-5.2,61.5,2.18,19.8,11.1,72.7,41.6,12.0,56.3,56.9,93.0,42.7
671,HOU,HOU @ LAC,03/17/2012,L,48,102.2,108.0,-5.7,71.4,1.47,20.3,26.3,56.4,44.1,19.1,52.8,56.9,88.5,50.3
672,CHA,CHA vs. TOR,03/17/2012,W,48,111.5,106.2,5.3,69.4,1.32,19.1,27.0,64.1,46.1,19.8,53.5,62.2,96.5,55.8
673,UTA,UTA vs. GSW,03/17/2012,W,53,96.1,91.1,5.0,47.6,1.33,14.0,37.7,92.0,62.2,14.6,42.6,45.8,92.38,55.8
674,MIL,MIL @ GSW,03/16/2012,W,48,127.7,105.4,22.3,73.3,4.13,22.8,38.0,82.6,59.4,8.5,53.8,58.4,93.5,61.5
675,BOS,BOS @ SAC,03/16/2012,L,48,95.0,118.8,-23.8,69.4,1.32,18.8,19.6,70.0,43.0,19.0,48.8,53.2,100.5,36.2
676,NJN,NJN @ ORL,03/16/2012,L,48,79.5,96.6,-17.1,57.1,1.14,13.6,27.3,80.6,48.4,15.9,37.3,40.0,88.5,34.1
677,TOR,TOR @ MEM,03/16/2012,W,53,105.6,102.8,2.8,48.7,0.86,13.5,31.9,65.4,49.5,20.4,52.5,58.3,97.36,50.2
678,MEM,MEM vs. TOR,03/16/2012,L,53,102.8,105.6,-2.8,51.4,1.06,13.3,34.6,68.1,50.5,16.8,48.2,52.7,97.36,49.8
679,IND,IND @ NYK,03/16/2012,L,48,103.1,118.6,-15.5,53.1,0.94,13.3,30.8,76.7,51.6,18.6,44.4,52.1,97.0,35.2
680,PHI,PHI vs. MIA,03/16/2012,L,48,84.8,91.3,-6.5,60.6,1.43,14.9,34.9,82.6,55.0,15.2,38.2,39.3,92.0,41.6
681,PHX,PHX vs. DET,03/16/2012,W,48,122.5,113.5,9.0,78.0,2.46,23.0,44.2,66.7,55.3,14.6,55.4,58.8,89.0,55.9
682,MIA,MIA @ PHI,03/16/2012,W,48,91.3,84.8,6.5,71.4,1.56,20.2,17.4,65.1,45.0,17.4,50.0,51.0,92.0,58.4
683,WAS,WAS @ ATL,03/16/2012,L,48,97.8,110.9,-13.1,50.0,0.86,15.4,34.1,75.0,55.3,24.4,51.9,53.7,91.0,39.3
