,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
1339,OKC,OKC @ MEM,01/14/2014,L,48,94.6,97.8,-3.3,36.4,0.63,10.1,33.3,70.6,52.0,20.7,43.8,48.4,92.0,40.8
1340,DAL,DAL vs. ORL,01/13/2014,W,48,117.6,96.7,20.9,52.5,1.75,17.4,23.1,78.6,51.9,13.2,58.9,62.5,91.0,60.1
1341,SAS,SAS @ NOP,01/13/2014,W,48,108.6,102.2,6.5,54.3,1.46,16.5,8.6,77.4,50.0,14.0,56.0,62.6,93.0,57.6
1342,DEN,DEN @ UTA,01/13/2014,L,48,109.6,125.5,-16.0,43.2,1.45,12.8,32.1,71.8,48.9,11.7,48.2,51.8,94.0,38.0
1343,PHX,PHX @ NYK,01/13/2014,L,53,100.0,101.0,-1.0,42.4,1.4,10.8,32.3,66.0,47.3,10.4,39.2,45.6,87.4,48.5
1344,CHI,CHI vs. WAS,01/13/2014,L,48,97.8,113.3,-15.6,73.5,1.39,18.9,35.3,76.2,53.8,20.0,48.7,50.4,90.0,40.2
1345,ORL,ORL @ DAL,01/13/2014,L,48,96.7,117.6,-20.9,52.9,1.2,15.3,21.4,76.9,48.1,16.5,49.3,53.0,91.0,39.9
1346,UTA,UTA vs. DEN,01/13/2014,W,48,125.5,109.6,16.0,50.0,2.0,17.5,28.2,67.9,51.1,11.7,60.8,64.3,94.0,62.0
1347,WAS,WAS @ CHI,01/13/2014,W,48,113.3,97.8,15.6,64.1,1.92,20.0,23.8,64.7,46.2,14.4,56.7,58.4,90.0,59.8
1348,BOS,BOS vs. HOU,01/13/2014,L,48,91.1,102.0,-10.9,44.7,1.13,12.2,32.8,75.0,50.9,14.9,39.1,42.9,101.5,38.0
1349,TOR,TOR vs. MIL,01/13/2014,W,48,123.4,102.2,21.2,65.0,1.86,19.1,39.0,64.7,53.3,14.9,58.2,62.9,93.0,61.1
1350,NYK,NYK vs. PHX,01/13/2014,W,53,101.0,100.0,1.0,31.4,0.61,8.9,34.0,67.7,52.7,18.6,47.5,52.8,87.4,51.5
1351,MIL,MIL @ TOR,01/13/2014,L,48,102.2,123.4,-21.2,65.7,1.44,17.3,35.3,61.0,46.7,17.4,47.6,50.7,93.0,38.9
1352,NOP,NOP vs. SAS,01/13/2014,L,48,102.2,108.6,-6.5,50.0,2.11,15.6,22.6,91.4,50.0,9.7,47.7,50.3,93.0,42.4
1353,HOU,HOU @ BOS,01/13/2014,W,48,102.0,91.1,10.9,64.9,1.6,17.5,25.0,67.2,49.1,14.7,51.9,55.3,101.5,62.0
1354,ATL,ATL @ MEM,01/12/2014,L,48,107.4,113.7,-6.2,65.8,1.67,18.9,28.3,72.1,49.4,16.0,53.1,55.8,94.5,43.9
1355,MIN,MIN @ SAS,01/12/2014,L,48,91.5,110.6,-19.1,51.5,1.7,13.3,29.0,75.8,45.3,10.6,38.2,42.6,94.0,37.3
1356,SAC,SAC vs. CLE,01/12/2014,W,48,129.2,84.2,45.0,50.0,1.4,16.2,35.7,79.2,60.0,15.6,61.1,65.8,95.5,74.3
1357,CLE,CLE @ SAC,01/12/2014,L,48,84.2,129.2,-45.0,74.2,1.53,17.8,20.8,64.3,40.0,15.8,43.1,44.4,95.5,25.7
1358,MEM,MEM vs. ATL,01/12/2014,W,48,113.7,107.4,6.2,60.5,2.17,19.5,27.9,71.7,50.6,12.6,55.4,58.8,94.5,56.1
1359,SAS,SAS vs. MIN,01/12/2014,W,48,110.6,91.5,19.1,73.8,1.55,23.5,24.2,71.0,54.7,21.3,62.8,64.9,94.0,62.7
1360,DAL,DAL vs. NOP,01/11/2014,W,48,114.6,110.3,4.3,66.7,1.43,16.5,14.6,63.6,40.0,14.6,53.0,63.4,96.5,53.1
1361,BOS,BOS @ POR,01/11/2014,L,48,114.3,121.7,-7.5,56.8,2.78,18.2,41.5,49.1,45.4,9.9,48.4,50.7,91.5,46.4
1362,NOP,NOP @ DAL,01/11/2014,L,48,110.3,114.6,-4.3,59.5,1.16,16.4,36.4,85.4,60.0,19.6,53.2,59.0,96.5,46.9
1363,ORL,ORL @ DEN,01/11/2014,L,48,97.9,125.0,-27.1,62.2,2.09,17.6,24.0,70.8,46.9,11.5,46.4,49.9,96.0,38.0
1364,CHI,CHI vs. CHA,01/11/2014,W,48,112.0,104.3,7.7,68.4,2.36,19.8,28.9,83.7,55.7,12.0,50.6,55.7,92.5,56.0
1365,OKC,OKC vs. MIL,01/11/2014,W,48,111.0,92.4,18.6,68.6,1.33,17.1,46.3,73.1,59.4,19.8,46.5,51.6,91.5,61.7
1366,MIL,MIL @ OKC,01/11/2014,L,48,92.4,111.0,-18.6,68.8,1.38,17.2,26.9,53.7,40.6,17.4,46.9,48.8,91.5,38.3
1367,HOU,HOU @ WAS,01/11/2014,W,48,111.8,105.9,5.8,57.9,1.16,16.3,28.6,65.5,50.0,18.6,57.5,62.3,101.5,55.7
1368,PHX,PHX @ DET,01/11/2014,L,48,108.0,110.0,-2.0,64.9,2.0,16.9,31.1,57.1,43.6,12.0,46.3,51.4,100.0,43.2
1369,TOR,TOR vs. BKN,01/11/2014,W,48,109.1,90.9,18.2,50.0,1.33,13.1,36.7,75.0,55.7,13.6,47.5,52.6,88.0,61.4
1370,NYK,NYK @ PHI,01/11/2014,W,48,108.5,100.0,8.5,66.7,2.0,19.5,31.1,76.7,53.4,13.8,51.2,55.4,93.0,56.2
1371,BKN,BKN @ TOR,01/11/2014,L,48,90.9,109.1,-18.2,46.7,0.93,12.3,25.0,63.3,44.3,17.0,45.3,48.2,88.0,38.6
1372,DET,DET vs. PHX,01/11/2014,W,48,110.0,108.0,2.0,72.7,2.0,20.6,42.9,68.9,56.4,16.0,48.4,51.9,100.0,56.8
1373,DEN,DEN vs. ORL,01/11/2014,W,48,125.0,97.9,27.1,68.2,3.0,21.4,29.2,76.0,53.1,10.4,57.5,61.0,96.0,62.0
1374,CHA,CHA @ CHI,01/11/2014,L,48,104.3,112.0,-7.7,48.6,2.0,15.3,16.3,71.1,44.3,9.7,49.4,55.2,92.5,44.0
1375,WAS,WAS vs. HOU,01/11/2014,L,48,105.9,111.8,-5.8,60.0,2.0,16.7,34.5,71.4,50.0,11.9,44.7,49.2,101.5,44.3
1376,PHI,PHI vs. NYK,01/11/2014,L,48,100.0,108.5,-8.5,61.1,1.47,17.7,23.3,68.9,46.6,16.3,49.4,52.7,93.0,43.8
1377,POR,POR vs. BOS,01/11/2014,W,48,121.7,114.3,7.5,72.5,2.42,19.5,50.9,58.5,54.6,13.0,48.4,53.6,91.5,53.6
1378,ATL,ATL vs. HOU,01/10/2014,W,48,93.3,89.9,3.4,78.1,1.79,19.1,32.7,75.0,51.5,15.7,42.4,45.7,89.0,54.9
1379,SAC,SAC vs. ORL,01/10/2014,W,48,108.4,88.3,20.1,56.1,1.64,17.8,28.2,78.2,57.4,14.7,53.1,58.3,94.5,68.4
1380,MIL,MIL vs. CHI,01/10/2014,L,48,85.7,95.3,-9.6,53.6,1.25,12.4,36.1,75.6,52.8,14.3,35.8,38.6,84.5,32.1
1381,ORL,ORL @ SAC,01/10/2014,L,48,88.3,108.4,-20.1,57.7,1.15,12.5,21.8,71.8,42.6,13.8,38.5,45.7,94.5,31.6
1382,BOS,BOS @ GSW,01/10/2014,L,48,101.0,103.1,-2.1,50.0,1.12,14.7,31.3,68.4,51.4,17.7,48.8,52.7,96.0,49.8
1383,PHI,PHI vs. DET,01/10/2014,L,48,101.0,108.6,-7.6,56.1,1.44,16.1,29.3,53.4,41.4,15.5,47.4,50.1,104.0,43.4
1384,LAC,LAC vs. LAL,01/10/2014,W,48,116.0,82.1,34.0,53.3,2.4,16.7,27.8,78.6,53.6,9.4,52.7,57.3,106.0,74.7
1385,LAL,LAL @ LAC,01/10/2014,L,48,82.1,116.0,-34.0,62.1,0.86,13.2,21.4,72.2,46.4,19.8,36.9,45.2,106.0,25.3
1386,IND,IND vs. WAS,01/10/2014,W,48,97.9,69.5,28.4,67.6,1.67,18.5,29.4,81.3,58.3,15.8,48.2,50.2,95.0,81.9
1387,WAS,WAS @ IND,01/10/2014,L,48,69.5,97.9,-28.4,50.0,0.93,10.9,18.8,70.6,41.7,14.7,35.2,36.2,95.0,18.1
1388,HOU,HOU @ ATL,01/10/2014,L,48,89.9,93.3,-3.4,51.7,0.83,13.2,25.0,67.3,48.5,20.2,45.7,50.2,89.0,45.1
1389,MIN,MIN vs. CHA,01/10/2014,W,48,121.4,94.8,26.6,64.6,2.21,21.8,31.8,89.8,62.4,14.3,59.7,61.7,97.5,62.0
1390,DET,DET @ PHI,01/10/2014,W,48,108.6,101.0,7.6,60.0,1.33,15.6,46.6,70.7,58.6,17.1,48.4,52.5,104.0,56.6
1391,CLE,CLE @ UTA,01/10/2014,W,48,122.8,110.9,12.0,42.2,2.11,15.6,28.2,74.0,53.9,9.8,58.4,61.5,92.0,59.0
1392,UTA,UTA vs. CLE,01/10/2014,L,48,110.9,122.8,-12.0,56.4,2.0,17.5,26.0,71.8,46.1,12.0,53.7,54.9,92.0,41.0
1393,DAL,DAL @ NOP,01/10/2014,W,48,118.9,101.1,17.8,78.0,2.46,24.1,32.4,63.0,49.4,14.4,61.5,62.9,89.5,64.4
1394,GSW,GSW vs. BOS,01/10/2014,W,48,103.1,101.0,2.1,60.5,2.09,16.9,31.6,68.8,48.6,11.5,45.7,48.9,96.0,50.2
1395,MIA,MIA @ BKN,01/10/2014,L,58,102.2,107.2,-5.1,55.9,1.36,15.4,22.0,60.9,40.6,15.1,46.3,51.7,78.62,41.2
1396,PHX,PHX @ MEM,01/10/2014,L,48,110.0,115.6,-5.6,50.0,3.17,15.2,30.4,64.6,46.2,6.7,47.3,50.0,90.0,41.3
1397,CHA,CHA @ MIN,01/10/2014,L,48,94.8,121.4,-26.6,62.2,2.09,18.4,10.2,68.2,37.6,11.3,48.8,51.0,97.5,38.0
1398,BKN,BKN vs. MIA,01/10/2014,W,58,107.2,102.2,5.1,52.5,1.5,15.7,39.1,78.0,59.4,14.4,50.6,54.6,78.62,58.8
1399,MEM,MEM vs. PHX,01/10/2014,W,48,115.6,110.0,5.6,57.1,2.67,18.3,35.4,69.6,53.8,10.0,52.3,54.1,90.0,58.7
1400,NOP,NOP vs. DAL,01/10/2014,L,48,101.1,118.9,-17.8,41.7,0.83,12.4,37.0,67.6,50.6,20.2,46.9,50.9,89.5,35.6
1401,CHI,CHI @ MIL,01/10/2014,W,48,95.3,85.7,9.6,75.0,1.5,15.9,24.4,63.9,47.2,14.1,43.5,51.2,84.5,67.9
1402,NYK,NYK vs. MIA,01/09/2014,W,48,115.9,105.7,10.2,56.8,2.5,20.3,27.5,89.5,57.7,11.4,59.1,59.0,87.5,55.3
1403,MIA,MIA @ NYK,01/09/2014,L,48,105.7,115.9,-10.2,54.1,1.33,18.0,10.5,72.5,42.3,17.2,59.6,59.6,87.5,44.7
1404,OKC,OKC @ DEN,01/09/2014,L,48,89.8,104.1,-14.3,36.7,0.92,9.2,24.6,74.5,49.1,12.2,38.8,45.4,97.5,42.5
1405,DEN,DEN vs. OKC,01/09/2014,W,48,104.1,89.8,14.3,64.9,1.85,17.8,25.5,75.4,50.9,13.4,48.9,51.6,97.5,57.5
1406,PHX,PHX @ MIN,01/08/2014,W,48,104.0,105.1,-1.1,50.0,1.58,14.1,31.6,69.1,50.0,12.0,47.3,50.9,99.0,45.7
1407,GSW,GSW @ BKN,01/08/2014,L,48,100.0,105.2,-5.2,52.8,1.06,15.2,22.2,73.9,48.4,18.4,51.9,55.6,97.5,46.8
1408,POR,POR vs. ORL,01/08/2014,W,48,119.6,102.2,17.4,60.0,3.86,20.0,33.3,71.7,52.9,7.6,52.1,54.6,92.0,58.8
1409,LAC,LAC vs. BOS,01/08/2014,W,48,112.1,104.0,8.2,72.2,2.0,19.4,18.8,68.8,43.8,13.1,52.5,57.7,100.0,55.0
1410,BOS,BOS @ LAC,01/08/2014,L,48,104.0,112.1,-8.2,64.1,1.32,18.0,31.3,81.3,56.3,18.8,50.0,54.6,100.0,45.0
1411,HOU,HOU vs. LAL,01/08/2014,W,48,110.8,99.0,11.8,46.2,1.8,12.9,37.5,67.3,52.3,9.8,49.4,52.3,101.0,59.2
1412,IND,IND @ ATL,01/08/2014,L,48,95.6,106.6,-11.0,54.3,0.95,14.8,37.7,83.3,57.9,22.0,45.4,47.8,91.0,38.6
1413,TOR,TOR vs. DET,01/08/2014,W,48,109.8,89.2,20.6,71.4,1.79,17.6,27.8,73.8,52.2,13.7,47.1,55.5,102.0,65.3
1414,SAS,SAS vs. DAL,01/08/2014,W,48,117.9,94.7,23.2,62.5,1.47,18.9,31.6,80.4,60.6,17.9,58.6,64.0,95.0,66.2
1415,BKN,BKN vs. GSW,01/08/2014,W,48,105.2,100.0,5.2,38.2,0.87,10.7,26.1,77.8,51.6,15.5,47.4,55.2,97.5,53.2
1416,MIN,MIN vs. PHX,01/08/2014,L,48,105.1,104.0,1.1,55.9,1.58,14.2,30.9,68.4,50.0,12.2,43.0,50.8,99.0,54.3
1417,NOP,NOP vs. WAS,01/08/2014,L,48,104.3,112.1,-7.7,65.7,2.09,18.5,26.7,71.7,49.5,12.0,47.4,53.4,91.5,48.4
1418,LAL,LAL @ HOU,01/08/2014,L,48,99.0,110.8,-11.8,55.6,1.11,14.5,32.7,62.5,47.7,18.0,44.9,50.0,101.0,40.8
1419,DET,DET @ TOR,01/08/2014,L,48,89.2,109.8,-20.6,58.8,1.25,14.6,26.2,72.2,47.8,15.7,41.9,44.9,102.0,34.7
1420,DAL,DAL @ SAS,01/08/2014,L,48,94.7,117.9,-23.2,51.3,2.5,16.0,19.6,68.4,39.4,8.4,45.7,46.6,95.0,33.8
1421,ORL,ORL @ POR,01/08/2014,L,48,102.2,119.6,-17.4,63.6,2.1,16.5,28.3,66.7,47.1,10.9,44.0,49.5,92.0,41.2
1422,ATL,ATL vs. IND,01/08/2014,W,48,106.6,95.6,11.0,79.4,2.45,21.8,16.7,62.3,42.1,12.1,52.0,57.3,91.0,61.4
1423,WAS,WAS @ NOP,01/08/2014,W,48,112.1,104.3,7.7,63.2,2.0,18.8,28.3,73.3,50.5,13.2,53.8,55.8,91.5,51.6
1424,LAL,LAL @ DAL,01/07/2014,L,48,94.2,107.8,-13.7,61.8,1.05,15.4,26.0,84.4,53.7,19.4,48.8,52.5,102.5,38.4
1425,MIA,MIA vs. NOP,01/07/2014,W,48,120.2,98.9,21.3,60.0,2.0,19.2,29.3,72.1,51.2,13.5,57.1,60.7,89.0,59.1
1426,TOR,TOR @ IND,01/07/2014,L,48,87.8,95.6,-7.8,60.0,2.0,15.5,18.9,67.4,41.4,10.0,40.1,44.4,90.0,39.8
1427,GSW,GSW @ MIL,01/07/2014,W,48,111.0,88.9,22.1,53.8,1.24,16.0,44.9,80.4,63.0,18.7,51.8,53.8,90.5,60.1
1428,POR,POR @ SAC,01/07/2014,L,48,114.4,117.1,-2.7,61.5,1.5,16.4,32.7,73.6,52.8,15.4,48.9,56.2,104.5,45.0
1429,MIL,MIL vs. GSW,01/07/2014,L,48,88.9,111.0,-22.1,64.5,1.82,16.7,19.6,55.1,37.0,12.2,41.9,45.5,90.5,39.9
1430,SAC,SAC vs. POR,01/07/2014,W,48,117.1,114.4,2.7,50.0,2.22,14.4,26.4,67.3,47.2,8.6,51.2,57.5,104.5,55.0
1431,IND,IND vs. TOR,01/07/2014,W,48,95.6,87.8,7.8,53.1,1.06,14.2,32.6,81.1,58.6,17.8,43.3,49.7,90.0,60.2
1432,NYK,NYK vs. DET,01/07/2014,W,48,96.7,90.4,6.3,72.7,1.71,18.8,23.1,56.4,40.2,15.2,46.3,49.6,93.0,51.7
1433,OKC,OKC @ UTA,01/07/2014,L,48,105.2,116.7,-11.5,51.4,1.8,13.7,33.3,78.1,49.4,10.4,42.7,49.2,96.0,39.1
1434,SAS,SAS @ MEM,01/07/2014,W,53,108.9,105.9,3.0,55.8,1.33,17.5,28.6,65.5,49.5,17.8,56.0,58.5,91.92,56.1
1435,BOS,BOS @ DEN,01/07/2014,L,48,94.2,122.9,-28.6,62.9,1.57,15.7,25.0,63.6,41.3,13.5,40.7,46.6,104.5,30.6
1436,DET,DET @ NYK,01/07/2014,L,48,90.4,96.7,-6.3,59.4,1.12,14.3,43.6,76.9,59.8,18.1,39.0,44.2,93.0,48.3
1437,NOP,NOP @ MIA,01/07/2014,L,48,98.9,120.2,-21.3,50.0,1.13,15.1,27.9,70.7,48.8,18.0,48.7,52.1,89.0,40.9
1438,UTA,UTA vs. OKC,01/07/2014,W,48,116.7,105.2,11.5,55.0,1.1,17.6,21.9,66.7,50.6,20.8,64.7,68.6,96.0,60.9
1439,CHI,CHI vs. PHX,01/07/2014,W,48,101.1,96.7,4.4,72.2,1.73,19.3,36.5,74.0,54.9,16.5,47.6,49.9,90.5,57.4
1440,PHX,PHX @ CHI,01/07/2014,L,48,96.7,101.1,-4.4,36.4,1.0,10.4,26.0,63.5,45.1,13.3,43.9,48.1,90.5,42.6
1441,CHA,CHA vs. WAS,01/07/2014,L,48,91.2,105.4,-14.2,61.3,1.46,16.4,13.6,80.9,48.4,14.3,47.2,50.3,91.5,41.0
1442,CLE,CLE vs. PHI,01/07/2014,W,48,111.0,94.9,16.1,65.9,1.61,19.9,35.3,82.1,59.8,18.0,56.7,57.3,99.0,58.1
1443,WAS,WAS @ CHA,01/07/2014,W,48,105.4,91.2,14.2,50.0,2.86,16.7,19.1,86.4,51.6,7.6,50.0,52.9,91.5,59.0
1444,PHI,PHI @ CLE,01/07/2014,L,48,94.9,111.0,-16.1,61.8,2.1,16.3,17.9,64.7,40.2,10.2,41.9,47.5,99.0,41.9
1445,DAL,DAL vs. LAL,01/07/2014,W,48,107.8,94.2,13.7,66.7,2.67,22.7,15.6,74.0,46.3,11.8,56.1,56.9,102.5,61.6
1446,DEN,DEN vs. BOS,01/07/2014,W,48,122.9,94.2,28.6,69.8,1.43,20.0,36.4,75.0,58.7,20.0,60.2,64.7,104.5,69.4
1447,MEM,MEM vs. SAS,01/07/2014,L,53,105.9,108.9,-3.0,47.8,2.0,15.6,34.5,71.4,50.5,10.8,49.5,51.1,91.92,43.9
1448,PHI,PHI vs. MIN,01/06/2014,L,48,90.5,120.0,-29.5,68.4,1.13,19.3,12.8,66.7,42.3,21.9,52.5,54.6,105.0,37.8
1449,ATL,ATL @ BKN,01/06/2014,L,48,98.9,103.4,-4.6,77.8,1.17,17.4,28.9,62.0,46.3,20.7,44.3,52.8,87.5,49.6
1450,ORL,ORL @ LAC,01/06/2014,L,48,86.2,106.3,-20.1,50.0,0.83,11.8,32.8,70.6,50.5,19.1,39.9,43.4,94.5,31.1
1451,LAC,LAC vs. ORL,01/06/2014,W,48,106.3,86.2,20.1,85.7,2.14,21.6,29.4,67.2,49.5,14.7,48.8,54.0,94.5,68.9
1452,BKN,BKN vs. ATL,01/06/2014,W,48,103.4,98.9,4.6,51.5,1.42,13.8,38.0,71.1,53.7,13.6,46.3,49.8,87.5,50.4
1453,MIN,MIN @ PHI,01/06/2014,W,48,120.0,90.5,29.5,60.9,2.15,18.5,33.3,87.2,57.7,12.4,54.0,57.2,105.0,62.2
1454,WAS,WAS vs. GSW,01/05/2014,L,48,97.0,113.1,-16.2,62.2,1.77,17.6,18.4,75.0,45.2,13.1,46.5,51.6,99.0,43.5
1455,CLE,CLE vs. IND,01/05/2014,L,48,87.6,92.1,-4.5,51.9,0.78,11.6,34.0,69.4,51.0,20.2,38.0,44.4,89.0,43.1
1456,DEN,DEN @ LAL,01/05/2014,W,48,126.9,106.5,20.4,60.4,2.13,20.1,39.6,75.9,58.8,13.9,59.6,62.5,108.0,59.7
1457,DET,DET vs. MEM,01/05/2014,L,48,90.3,121.7,-31.4,65.7,2.09,17.7,26.3,59.6,42.2,11.8,43.0,44.3,92.5,33.1
1458,BOS,BOS @ OKC,01/05/2014,L,48,102.1,125.3,-23.1,65.7,1.44,17.6,29.2,70.5,48.9,17.0,50.6,53.0,94.5,33.2
1459,IND,IND @ CLE,01/05/2014,W,48,92.1,87.6,4.5,60.7,1.06,14.2,30.6,66.0,49.0,18.0,41.6,47.3,89.0,56.9
1460,DAL,DAL vs. NYK,01/05/2014,L,48,88.9,102.2,-13.3,40.6,1.18,11.7,18.8,69.2,41.4,12.2,44.9,46.6,90.0,35.6
1461,MEM,MEM @ DET,01/05/2014,W,48,121.7,90.3,31.4,72.1,2.58,21.5,40.4,73.7,57.8,13.0,51.1,55.1,92.5,66.9
1462,OKC,OKC vs. BOS,01/05/2014,W,48,125.3,102.1,23.1,65.1,3.11,20.6,29.5,70.8,51.1,9.5,57.2,61.6,94.5,66.8
1463,TOR,TOR @ MIA,01/05/2014,L,48,109.0,115.9,-6.9,61.5,1.85,19.2,28.6,63.0,46.6,14.6,55.2,56.2,88.5,48.7
1464,LAL,LAL vs. DEN,01/05/2014,L,48,106.5,126.9,-20.4,61.9,1.73,17.8,24.1,60.4,41.2,13.9,48.9,54.8,108.0,40.3
1465,MIA,MIA vs. TOR,01/05/2014,W,48,115.9,109.0,6.9,44.7,1.55,13.9,37.0,71.4,53.4,12.5,48.8,54.9,88.5,51.3
1466,NYK,NYK @ DAL,01/05/2014,W,48,102.2,88.9,13.3,54.1,1.18,16.5,30.8,81.3,58.6,18.9,52.0,55.4,90.0,64.4
1467,GSW,GSW @ WAS,01/05/2014,W,48,113.1,97.0,16.2,55.8,1.71,17.9,25.0,81.6,54.8,14.1,55.9,59.7,99.0,56.5
1468,MIA,MIA @ ORL,01/04/2014,W,48,114.6,96.9,17.7,57.5,1.53,18.3,19.4,72.0,50.0,15.6,58.1,62.8,96.5,63.6
1469,CHI,CHI vs. ATL,01/04/2014,W,48,102.2,94.4,7.9,57.6,1.27,14.7,42.9,61.8,52.9,16.9,44.4,49.7,89.0,59.0
1470,MIL,MIL @ PHX,01/04/2014,L,48,103.1,118.4,-15.3,48.6,0.69,14.9,17.6,73.3,49.4,26.8,61.8,65.1,97.5,42.4
1471,OKC,OKC @ MIN,01/04/2014,W,48,108.5,103.7,4.8,55.0,1.0,15.8,27.9,72.2,52.6,20.8,53.0,60.3,106.5,52.8
1472,NOP,NOP @ IND,01/04/2014,L,48,91.1,110.0,-18.9,48.4,0.88,13.4,22.0,63.8,44.3,18.9,47.8,51.6,90.0,42.4
1473,ATL,ATL @ CHI,01/04/2014,L,48,94.4,102.2,-7.9,65.6,1.31,16.2,38.2,57.1,47.1,18.0,41.9,45.6,89.0,41.0
1474,SAC,SAC vs. CHA,01/04/2014,L,48,103.0,114.1,-11.1,40.5,1.13,12.6,34.6,83.7,56.8,15.0,48.9,51.3,99.5,44.7
1475,CHA,CHA @ SAC,01/04/2014,W,48,114.1,103.0,11.1,48.9,1.83,17.3,16.3,65.4,43.2,12.1,59.6,60.7,99.5,55.3
1476,LAC,LAC @ SAS,01/04/2014,L,48,95.8,120.8,-25.0,56.8,1.17,16.5,25.0,67.4,46.0,18.8,48.7,52.1,96.0,34.0
1477,CLE,CLE @ BKN,01/04/2014,L,48,97.6,106.0,-8.3,48.3,1.0,11.9,42.0,80.5,59.3,16.7,43.0,46.7,84.0,37.5
1478,SAS,SAS vs. LAC,01/04/2014,W,48,120.8,95.8,25.0,68.0,2.62,23.6,32.6,75.0,54.0,13.5,57.8,59.8,96.0,66.0
1479,ORL,ORL vs. MIA,01/04/2014,L,48,96.9,114.6,-17.7,48.5,1.0,12.8,28.0,80.6,50.0,16.5,46.3,51.9,96.5,36.4
1480,BKN,BKN vs. CLE,01/04/2014,W,48,106.0,97.6,8.3,77.4,2.67,20.7,19.5,58.0,40.7,10.7,49.3,55.2,84.0,62.5
1481,PHI,PHI @ POR,01/04/2014,W,48,95.3,93.4,1.9,45.0,1.29,13.5,17.3,59.1,40.7,13.2,47.7,51.2,106.0,49.8
1482,POR,POR vs. PHI,01/04/2014,L,48,93.4,95.3,-1.9,72.2,1.44,16.6,40.9,82.7,59.3,17.0,37.9,44.1,106.0,50.2
1483,MIN,MIN vs. OKC,01/04/2014,L,48,103.7,108.5,-4.8,58.1,1.67,17.4,27.8,72.1,47.4,14.0,49.5,52.0,106.5,47.2
1484,IND,IND vs. NOP,01/04/2014,W,48,110.0,91.1,18.9,51.3,1.33,15.9,36.2,78.0,55.7,16.7,51.2,54.2,90.0,57.6
1485,PHX,PHX vs. MIL,01/04/2014,W,48,118.4,103.1,15.3,48.8,1.82,15.6,26.7,82.4,50.6,11.2,55.3,60.4,97.5,57.6
1486,DAL,DAL vs. LAC,01/03/2014,L,48,116.7,124.0,-7.3,64.4,2.42,21.2,26.7,67.4,47.3,12.5,58.0,59.5,96.0,47.3
1487,LAL,LAL vs. UTA,01/03/2014,W,48,120.9,107.6,13.3,78.6,3.0,24.4,26.8,69.1,51.0,12.1,58.0,60.9,91.5,57.4
1488,NYK,NYK @ HOU,01/03/2014,L,48,108.7,112.1,-3.4,54.1,2.22,15.4,36.4,73.2,52.1,9.8,46.6,50.2,91.5,47.2
1489,UTA,UTA @ LAL,01/03/2014,L,48,107.6,120.9,-13.3,73.7,2.8,20.7,30.9,73.2,49.0,10.9,48.8,51.5,91.5,42.6
1490,BOS,BOS vs. NOP,01/03/2014,L,48,102.2,105.6,-3.3,71.0,2.0,16.3,41.7,65.9,51.5,12.2,38.8,45.4,90.0,43.4
1491,HOU,HOU vs. NYK,01/03/2014,W,48,112.1,108.7,3.4,47.1,1.07,13.7,26.8,63.6,47.9,16.5,52.7,59.1,91.5,52.8
1492,LAC,LAC @ DAL,01/03/2014,W,48,124.0,116.7,7.3,52.5,2.1,16.0,32.6,73.3,52.7,10.4,54.3,60.3,96.0,52.7
1493,ATL,ATL vs. GSW,01/03/2014,L,48,98.0,100.0,-2.0,62.2,1.15,17.0,21.7,66.7,45.4,19.6,52.5,56.6,101.5,49.1
1494,MEM,MEM @ DEN,01/03/2014,L,48,112.5,115.6,-3.1,62.2,1.77,17.6,29.5,68.4,47.6,13.5,52.0,58.2,96.0,48.5
1495,WAS,WAS vs. TOR,01/03/2014,L,48,101.1,116.1,-14.9,55.9,1.06,15.1,43.8,72.5,56.8,20.7,43.9,49.2,87.0,42.2
1496,GSW,GSW @ ATL,01/03/2014,W,48,100.0,98.0,2.0,76.9,1.43,20.3,33.3,78.3,54.6,20.8,48.3,51.5,101.5,50.9
1497,TOR,TOR @ WAS,01/03/2014,W,48,116.1,101.1,14.9,72.5,2.23,22.8,27.5,56.3,43.2,14.9,57.6,59.6,87.0,57.8
1498,NOP,NOP @ BOS,01/03/2014,W,48,105.6,102.2,3.3,60.5,1.53,18.3,34.1,58.3,48.5,16.7,50.6,54.8,90.0,56.6
1499,DEN,DEN vs. MEM,01/03/2014,W,48,115.6,112.5,3.1,62.8,1.69,20.0,31.6,70.5,52.4,16.7,59.4,62.2,96.0,51.5
1500,SAS,SAS vs. NYK,01/02/2014,L,48,113.5,116.7,-3.2,78.4,2.07,22.3,27.3,68.4,46.3,15.7,57.1,59.2,89.5,49.3
1501,UTA,UTA vs. MIL,01/02/2014,W,48,107.9,98.9,9.0,41.7,1.15,12.7,33.3,81.4,56.8,14.6,48.8,54.2,88.5,54.7
1502,PHX,PHX vs. MEM,01/02/2014,L,48,97.8,104.2,-6.4,48.6,1.38,14.3,26.3,58.8,41.7,14.0,45.6,46.9,94.0,43.0
1503,CLE,CLE vs. ORL,01/02/2014,W,53,88.8,83.5,5.3,66.7,1.83,15.5,33.3,76.8,53.3,12.2,36.5,40.8,88.3,50.8
1504,GSW,GSW @ MIA,01/02/2014,W,48,121.8,111.8,10.0,63.0,1.45,20.9,27.0,85.4,57.7,19.8,65.2,68.1,101.5,54.5
