,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
553,PHI,PHI vs. OKC,03/09/2011,L,53,106.1,108.9,-2.9,53.8,1.4,15.2,32.1,60.0,45.3,15.2,47.3,51.3,90.57,45.7
554,GSW,GSW @ NJN,03/09/2011,L,48,98.9,102.2,-3.3,43.2,1.6,13.6,22.9,68.6,46.5,11.0,47.6,49.7,91.5,45.7
555,NYK,NYK @ MEM,03/09/2011,W,48,117.0,114.9,2.1,66.0,1.82,22.6,34.1,77.4,52.8,18.1,60.2,61.3,94.0,46.1
556,UTA,UTA @ TOR,03/09/2011,W,48,111.6,111.9,-0.3,52.5,1.31,16.5,47.9,51.1,49.5,18.6,50.6,52.7,85.0,48.4
557,SAC,SAC vs. ORL,03/09/2011,L,48,101.0,106.0,-5.0,52.9,0.86,13.0,37.0,84.1,58.2,20.8,44.0,50.9,100.5,47.8
558,NOH,NOH vs. DAL,03/09/2011,W,48,106.9,105.7,1.1,38.2,1.44,11.3,31.9,83.3,56.2,10.3,46.2,51.2,87.0,47.9
559,BOS,BOS vs. LAC,03/09/2011,L,48,110.8,116.1,-5.4,56.8,2.33,16.5,29.2,71.8,48.3,9.7,47.6,53.7,93.0,47.0
560,PHI,PHI @ IND,03/08/2011,W,48,113.4,103.1,10.3,51.1,1.85,17.8,31.3,73.7,50.0,13.4,54.3,55.8,97.0,53.9
561,PHX,PHX vs. HOU,03/08/2011,W,48,117.7,113.4,4.3,63.6,1.65,20.3,34.1,68.6,53.3,17.7,58.6,61.4,96.5,54.1
562,MIL,MIL @ WAS,03/08/2011,W,48,100.0,80.0,20.0,66.7,1.71,18.5,22.4,61.4,43.4,14.7,49.4,52.8,95.0,66.3
563,WAS,WAS vs. MIL,03/08/2011,L,48,80.0,100.0,-20.0,53.1,0.77,12.9,38.6,77.6,56.6,23.2,38.8,40.7,95.0,33.7
564,LAL,LAL @ ATL,03/08/2011,W,48,118.8,103.6,15.3,69.2,2.7,21.3,41.5,57.7,50.5,11.8,52.5,57.2,84.5,63.9
565,ATL,ATL vs. LAL,03/08/2011,L,48,103.6,118.8,-15.3,63.6,1.5,16.5,42.3,58.5,49.5,16.7,44.0,48.1,84.5,36.1
566,MIA,MIA vs. POR,03/08/2011,L,48,114.3,126.5,-12.2,54.1,1.43,17.4,35.1,64.1,50.0,16.7,56.3,59.7,83.5,44.1
567,POR,POR @ MIA,03/08/2011,W,48,126.5,114.3,12.2,52.5,2.1,17.8,35.9,64.9,50.0,12.0,55.1,60.1,83.5,55.9
568,GSW,GSW @ CLE,03/08/2011,W,48,104.4,94.4,10.0,53.8,1.31,16.3,38.3,56.1,48.1,17.6,50.0,52.5,90.5,60.7
569,HOU,HOU @ PHX,03/08/2011,L,48,113.4,117.7,-4.3,53.8,1.91,16.0,31.4,65.9,46.7,11.3,50.6,55.5,96.5,45.9
570,IND,IND vs. PHI,03/08/2011,L,48,103.1,113.4,-10.3,37.1,0.65,10.9,26.3,68.8,50.0,20.6,50.7,58.4,97.0,46.1
571,CLE,CLE vs. GSW,03/08/2011,L,48,94.4,104.4,-10.0,58.1,0.95,13.5,43.9,61.7,51.9,21.1,38.8,44.7,90.5,39.3
572,MEM,MEM vs. OKC,03/07/2011,W,48,123.0,113.5,9.5,50.0,3.14,17.6,34.8,65.9,50.0,8.0,52.9,55.5,88.0,55.1
573,NOH,NOH @ CHI,03/07/2011,L,48,91.7,102.4,-10.7,34.5,0.91,9.1,34.0,66.7,50.0,13.1,38.8,43.8,83.5,39.7
574,DAL,DAL @ MIN,03/07/2011,W,48,112.5,110.5,2.0,76.3,1.81,20.6,35.4,64.8,51.0,16.7,52.4,57.6,95.5,57.1
575,SAC,SAC vs. HOU,03/07/2011,L,48,104.1,125.5,-21.4,46.7,1.31,15.2,40.0,62.5,50.0,16.5,48.4,50.6,97.5,41.3
576,POR,POR @ ORL,03/07/2011,W,48,106.0,101.2,4.8,60.0,2.33,17.8,31.3,71.8,49.4,10.7,48.1,50.3,84.0,53.6
577,LAC,LAC @ CHA,03/07/2011,W,48,98.9,94.6,4.4,58.1,1.38,15.0,24.4,80.9,53.3,14.0,46.6,53.0,92.5,53.4
578,CHI,CHI vs. NOH,03/07/2011,W,48,102.4,91.7,10.7,77.4,2.67,19.4,33.3,66.0,50.0,10.8,40.7,46.9,83.5,60.3
579,UTA,UTA @ NYK,03/07/2011,L,48,111.2,132.3,-21.1,65.9,1.35,18.0,50.0,64.9,56.2,20.4,47.8,53.2,98.5,37.6
580,MIN,MIN vs. DAL,03/07/2011,L,48,110.5,112.5,-2.0,59.0,1.44,16.8,35.2,64.6,49.0,16.8,50.6,52.8,95.5,42.9
581,OKC,OKC @ MEM,03/07/2011,L,48,113.5,123.0,-9.5,50.0,1.75,17.2,34.1,65.2,50.0,13.5,55.6,56.8,88.0,44.9
582,CHA,CHA vs. LAC,03/07/2011,L,48,94.6,98.9,-4.4,62.9,1.69,18.0,19.1,75.6,46.7,14.1,47.4,49.6,92.5,46.6
583,ORL,ORL vs. POR,03/07/2011,L,48,101.2,106.0,-4.8,42.4,0.74,13.0,28.2,68.8,50.6,22.6,54.2,56.7,84.0,46.4
584,NYK,NYK vs. UTA,03/07/2011,W,48,132.3,111.2,21.1,69.6,2.0,22.5,35.1,50.0,43.8,16.2,64.0,69.1,98.5,62.4
585,HOU,HOU @ SAC,03/07/2011,W,48,125.5,104.1,21.4,52.3,1.44,16.9,37.5,60.0,50.0,16.3,58.4,64.8,97.5,58.7
586,OKC,OKC vs. PHX,03/06/2011,W,53,111.9,108.3,3.7,61.5,1.71,17.1,17.0,76.8,49.5,12.8,53.1,60.6,98.72,55.9
587,BOS,BOS @ MIL,03/06/2011,W,48,101.1,93.3,7.9,65.7,1.28,19.8,15.2,66.7,45.7,20.5,55.1,59.7,88.5,58.8
588,NOH,NOH @ CLE,03/06/2011,W,48,107.9,91.0,16.9,53.8,1.75,17.9,21.6,69.2,49.4,13.5,54.0,57.9,89.0,64.0
589,ATL,ATL vs. NYK,03/06/2011,L,48,88.8,104.5,-15.8,45.5,0.71,13.3,26.2,74.4,50.6,23.6,48.6,50.7,88.5,34.7
590,PHI,PHI vs. GSW,03/06/2011,W,53,108.7,103.5,5.2,66.7,1.45,19.3,41.2,74.5,57.8,19.1,51.0,56.5,103.25,59.6
591,CLE,CLE vs. NOH,03/06/2011,L,48,91.0,107.9,-16.9,67.9,1.12,15.3,30.8,78.4,50.6,19.1,40.8,46.1,89.0,36.0
592,LAL,LAL @ SAS,03/06/2011,W,48,112.5,96.5,16.0,61.9,3.25,20.3,34.0,69.0,52.8,9.1,51.1,52.4,87.0,66.6
593,MIL,MIL vs. BOS,03/06/2011,L,48,93.3,101.1,-7.9,60.6,1.11,16.3,33.3,84.8,54.3,20.2,46.3,48.4,88.5,41.2
594,NYK,NYK @ ATL,03/06/2011,W,48,104.5,88.8,15.8,63.9,1.64,18.9,25.6,73.8,49.4,15.9,53.2,55.0,88.5,65.3
595,MEM,MEM @ DAL,03/06/2011,W,48,115.6,112.0,3.6,58.5,2.18,18.2,36.0,74.4,52.8,12.2,48.9,53.3,91.0,49.9
596,DAL,DAL vs. MEM,03/06/2011,L,48,112.0,115.6,-3.6,56.8,1.4,17.2,25.6,64.0,47.2,16.3,57.5,62.0,91.0,50.1
597,MIA,MIA vs. CHI,03/06/2011,L,48,100.0,101.2,-1.2,54.5,1.13,15.8,28.9,64.3,47.5,18.6,50.7,55.0,86.0,47.4
598,SAS,SAS vs. LAL,03/06/2011,L,48,96.5,112.5,-16.0,45.2,1.27,11.9,31.0,66.0,47.2,12.8,40.1,44.0,87.0,33.4
599,PHX,PHX @ OKC,03/06/2011,L,53,108.3,111.9,-3.7,66.7,2.13,21.1,23.2,83.0,50.5,13.8,54.5,55.1,98.72,44.1
600,GSW,GSW @ PHI,03/06/2011,L,53,103.5,108.7,-5.2,39.6,0.95,13.2,25.5,58.8,42.2,17.7,51.0,55.2,103.25,40.4
601,CHI,CHI @ MIA,03/06/2011,W,48,101.2,100.0,1.2,47.1,1.0,13.8,35.7,71.1,52.5,18.6,48.0,52.5,86.0,52.6
602,WAS,WAS @ DET,03/06/2011,L,48,110.9,122.8,-12.0,41.7,1.36,12.1,32.7,64.4,47.4,12.0,46.3,52.6,92.0,37.5
603,DET,DET vs. WAS,03/06/2011,W,48,122.8,110.9,12.0,61.7,2.9,21.2,35.6,67.3,52.6,10.9,55.5,58.2,92.0,62.5
604,IND,IND @ HOU,03/05/2011,L,48,93.1,108.7,-15.6,39.5,0.75,10.9,35.7,63.6,49.5,19.6,41.8,46.7,102.5,39.8
605,DEN,DEN @ LAC,03/05/2011,L,48,95.9,103.1,-7.2,52.5,1.31,14.4,47.6,78.6,60.0,16.3,40.7,42.8,97.5,38.2
606,HOU,HOU vs. IND,03/05/2011,W,48,108.7,93.1,15.6,52.3,1.77,15.9,36.4,64.3,50.5,12.6,48.5,52.0,102.5,60.2
607,WAS,WAS vs. MIN,03/05/2011,W,48,104.0,98.0,6.1,53.8,1.5,14.9,38.6,57.7,47.7,14.1,47.3,49.8,98.5,53.6
608,CHA,CHA @ POR,03/05/2011,L,48,83.1,112.0,-28.9,41.4,0.55,11.1,34.1,70.5,52.9,26.5,43.4,46.8,83.0,29.3
609,NJN,NJN vs. TOR,03/05/2011,W,63,116.1,114.3,1.8,70.8,2.0,19.7,37.1,68.7,53.5,14.4,51.4,56.1,90.29,52.7
610,MIN,MIN @ WAS,03/05/2011,L,48,98.0,104.0,-6.1,52.5,1.0,15.0,42.3,61.4,52.3,21.4,46.7,49.0,98.5,46.4
611,SAC,SAC @ UTA,03/05/2011,L,53,94.4,101.9,-7.4,52.6,1.11,13.7,32.8,71.2,50.4,16.7,44.6,48.0,97.36,41.7
612,POR,POR vs. CHA,03/05/2011,W,48,112.0,83.1,28.9,53.1,1.89,15.0,29.5,65.9,47.1,10.8,48.6,54.7,83.0,70.7
613,TOR,TOR @ NJN,03/05/2011,L,63,114.3,116.1,-1.8,57.4,3.0,16.5,31.3,62.9,46.5,7.6,46.8,53.6,90.29,47.3
614,LAC,LAC vs. DEN,03/05/2011,W,48,103.1,95.9,7.2,71.4,1.25,19.2,21.4,52.4,40.0,20.6,52.7,58.2,97.5,61.8
615,UTA,UTA vs. SAC,03/05/2011,W,53,101.9,94.4,7.4,55.0,1.38,15.4,28.8,67.2,49.6,15.0,47.7,53.2,97.36,58.3
616,PHX,PHX @ MIL,03/04/2011,W,48,109.7,95.7,14.0,68.4,1.44,20.5,24.4,70.0,49.5,19.4,57.2,60.1,92.5,58.4
617,NYK,NYK vs. CLE,03/04/2011,L,48,119.8,124.0,-4.2,31.0,0.76,10.7,38.9,60.0,50.6,17.7,59.7,63.7,96.0,46.3
618,MEM,MEM vs. NOH,03/04/2011,L,48,102.2,110.1,-7.9,67.6,1.53,18.4,31.9,71.8,50.0,16.9,48.7,52.2,89.0,46.0
619,MIN,MIN @ PHI,03/04/2011,L,48,105.3,115.6,-10.4,69.8,2.14,21.6,30.6,73.2,50.0,14.7,49.5,52.2,95.5,44.2
620,TOR,TOR @ NJN,03/04/2011,L,48,107.3,122.1,-14.8,63.4,4.33,20.0,19.6,80.0,47.7,6.3,49.4,53.9,95.5,45.8
621,MIL,MIL vs. PHX,03/04/2011,L,48,95.7,109.7,-14.0,37.1,0.93,10.9,30.0,75.6,50.5,15.2,43.5,48.1,92.5,41.6
622,ORL,ORL vs. CHI,03/04/2011,L,48,91.0,100.0,-9.0,45.2,0.88,12.6,21.7,53.8,38.8,18.0,48.6,50.5,89.0,45.5
623,BOS,BOS vs. GSW,03/04/2011,W,48,117.6,112.0,5.6,66.7,1.73,20.8,23.5,57.8,43.0,16.5,58.2,64.0,91.5,55.1
624,MIA,MIA @ SAS,03/04/2011,L,48,102.2,133.0,-30.8,62.2,1.64,18.5,18.6,83.3,50.6,15.1,51.9,54.7,93.5,36.9
625,ATL,ATL vs. OKC,03/04/2011,L,48,113.0,120.7,-7.6,59.0,1.44,17.4,42.2,68.3,54.7,17.4,51.2,55.9,92.0,45.4
626,LAL,LAL vs. CHA,03/04/2011,W,48,100.0,91.3,8.7,55.9,2.71,15.1,28.1,67.9,47.8,7.6,41.0,46.8,92.0,57.8
627,OKC,OKC @ ATL,03/04/2011,W,48,120.7,113.0,7.6,50.0,2.1,16.8,31.7,57.8,45.3,10.9,54.8,60.2,92.0,54.6
628,CHI,CHI @ ORL,03/04/2011,W,48,100.0,91.0,9.0,50.0,0.89,13.2,46.2,78.3,61.2,21.3,45.2,48.0,89.0,54.5
629,DAL,DAL vs. IND,03/04/2011,W,48,117.2,109.1,8.1,68.3,1.75,19.7,35.7,76.2,56.0,16.2,56.3,61.7,99.0,57.2
630,IND,IND @ DAL,03/04/2011,L,48,109.1,117.2,-8.1,50.0,1.06,14.8,23.8,64.3,44.0,18.2,54.5,59.8,99.0,42.8
631,NOH,NOH @ MEM,03/04/2011,W,48,110.1,102.2,7.9,47.2,1.06,14.5,28.2,68.1,50.0,18.0,54.2,59.4,89.0,54.0
632,CHA,CHA @ LAL,03/04/2011,L,48,91.3,100.0,-8.7,54.1,1.67,15.6,32.1,71.9,52.2,13.0,40.3,43.3,92.0,42.2
633,GSW,GSW @ BOS,03/04/2011,L,48,112.0,117.6,-5.6,42.5,1.06,13.6,42.2,76.5,57.0,17.4,50.6,55.2,91.5,44.9
634,NJN,NJN vs. TOR,03/04/2011,W,48,122.1,107.3,14.8,53.3,2.0,19.0,20.0,80.4,52.3,12.6,59.9,63.0,95.5,54.2
635,PHI,PHI vs. MIN,03/04/2011,W,48,115.6,105.3,10.4,61.4,3.0,20.3,26.8,69.4,50.0,9.4,54.8,59.0,95.5,55.8
636,CLE,CLE @ NYK,03/04/2011,W,48,124.0,119.8,4.2,58.1,1.92,18.1,40.0,61.1,49.4,13.5,57.0,60.2,96.0,53.7
637,SAS,SAS vs. MIA,03/04/2011,W,48,133.0,102.2,30.8,63.0,3.63,22.7,16.7,81.4,49.4,8.5,66.5,67.8,93.5,63.1
638,UTA,UTA vs. DEN,03/03/2011,L,48,107.4,109.6,-2.1,58.1,1.47,19.2,31.7,62.8,47.6,18.1,54.8,57.2,94.0,50.7
639,DEN,DEN @ UTA,03/03/2011,W,48,109.6,107.4,2.1,54.1,1.43,15.6,37.2,68.3,52.4,14.9,51.3,55.7,94.0,49.3
640,MIA,MIA vs. ORL,03/03/2011,L,48,106.7,112.5,-5.8,37.1,1.08,11.3,29.5,78.9,52.4,13.3,48.7,54.4,89.0,47.0
641,ORL,ORL @ MIA,03/03/2011,W,48,112.5,106.7,5.8,73.5,1.56,20.7,21.1,70.5,47.6,18.2,59.2,62.7,89.0,53.0
642,POR,POR @ SAC,03/02/2011,W,48,115.1,112.1,3.0,60.0,2.4,18.0,37.5,71.8,52.9,10.8,49.4,54.6,92.0,55.0
643,HOU,HOU @ LAC,03/02/2011,L,48,108.4,110.4,-2.0,76.3,3.63,21.3,23.6,66.0,43.1,8.4,48.9,51.8,95.5,44.2
644,DEN,DEN vs. CHA,03/02/2011,W,48,122.4,83.3,39.1,75.6,2.13,24.6,22.6,86.8,63.1,16.3,66.2,69.9,97.0,78.7
645,SAC,SAC vs. POR,03/02/2011,L,48,112.1,115.1,-3.0,38.1,1.0,13.6,28.2,62.5,47.1,17.6,56.3,59.0,92.0,45.0
646,DET,DET vs. MIN,03/02/2011,L,48,106.1,117.2,-11.1,74.4,2.9,20.3,29.8,71.8,46.9,10.1,46.6,51.1,99.0,42.3
647,SAS,SAS @ CLE,03/02/2011,W,48,114.7,105.3,9.4,63.6,1.87,20.6,31.7,68.3,53.5,15.8,56.6,59.9,94.5,60.0
648,LAC,LAC vs. HOU,03/02/2011,W,48,110.4,108.4,2.0,70.7,2.23,20.7,34.0,76.4,56.9,13.5,49.4,54.7,95.5,55.8
649,NYK,NYK vs. NOH,03/02/2011,W,48,118.9,96.7,22.2,66.7,1.75,21.5,30.8,80.0,55.7,17.8,61.0,62.4,90.5,59.0
650,IND,IND @ OKC,03/02/2011,L,48,88.1,111.9,-23.8,57.1,0.94,12.1,28.1,75.6,49.0,16.8,36.0,44.9,101.0,32.2
651,GSW,GSW @ WAS,03/02/2011,W,48,106.0,101.0,5.0,66.7,1.5,16.9,35.3,73.7,55.6,16.0,46.5,53.0,100.5,60.1
652,OKC,OKC vs. IND,03/02/2011,W,48,111.9,88.1,23.8,68.4,1.63,19.0,24.4,71.9,51.0,15.8,53.8,60.1,101.0,67.8
653,MIN,MIN @ DET,03/02/2011,W,48,117.2,106.1,11.1,70.0,1.75,20.4,28.2,70.2,53.1,16.2,57.2,62.9,99.0,57.8
654,BOS,BOS vs. PHX,03/02/2011,W,48,118.6,106.2,12.4,54.5,1.85,17.8,31.8,81.3,57.6,13.4,56.1,59.3,97.0,57.0
655,NOH,NOH @ NYK,03/02/2011,L,48,96.7,118.9,-22.2,57.6,1.36,16.1,20.0,69.2,44.3,15.4,48.6,53.4,90.5,41.0
656,CLE,CLE vs. SAS,03/02/2011,L,48,105.3,114.7,-9.4,52.8,1.9,14.5,31.7,68.3,46.5,10.6,42.9,47.9,94.5,40.0
657,CHI,CHI @ ATL,03/02/2011,L,48,95.2,96.5,-1.3,86.7,1.53,20.6,35.6,61.5,49.5,20.2,45.9,48.6,85.0,50.8
658,ATL,ATL vs. CHI,03/02/2011,W,48,96.5,95.2,1.3,63.6,1.62,16.8,38.5,64.4,50.5,15.1,43.3,46.4,85.0,49.2
659,CHA,CHA @ DEN,03/02/2011,L,48,83.3,122.4,-39.1,69.0,1.54,16.3,13.2,77.4,36.9,13.5,39.2,44.9,97.0,21.3
660,WAS,WAS vs. GSW,03/02/2011,L,48,101.0,106.0,-5.0,44.4,1.6,12.2,26.3,64.7,44.4,9.9,42.7,48.6,100.5,39.9
661,PHX,PHX @ BOS,03/02/2011,L,48,106.2,118.6,-12.4,60.6,1.67,15.9,18.8,68.2,42.4,12.4,50.6,56.3,97.0,43.0
662,SAS,SAS @ MEM,03/01/2011,L,48,101.1,119.8,-18.7,50.0,0.77,13.4,40.4,59.5,49.4,23.9,49.4,53.4,91.5,35.2
663,MEM,MEM vs. SAS,03/01/2011,W,48,119.8,101.1,18.7,48.9,1.92,17.7,40.5,59.6,50.6,13.2,52.8,56.7,91.5,64.8
664,TOR,TOR vs. NOH,03/01/2011,W,48,110.3,104.7,5.7,74.4,2.42,22.8,29.3,71.4,52.2,13.8,51.9,56.1,86.5,61.4
665,MIL,MIL vs. DET,03/01/2011,W,48,101.1,100.0,1.1,42.9,1.0,12.0,39.6,58.9,49.5,16.5,47.6,49.4,90.5,53.9
666,GSW,GSW @ IND,03/01/2011,L,48,102.0,111.2,-9.2,50.0,1.46,14.6,25.9,71.2,48.1,13.3,48.9,51.6,98.0,43.1
667,PHI,PHI vs. DAL,03/01/2011,L,48,96.9,104.1,-7.2,55.6,1.67,16.1,18.0,81.0,46.7,12.5,48.8,50.8,96.5,40.3
668,ORL,ORL vs. NYK,03/01/2011,W,48,118.4,111.1,7.3,41.7,0.83,11.9,31.7,69.6,53.6,18.4,58.0,63.7,98.5,55.7
669,LAL,LAL @ MIN,03/01/2011,W,48,101.1,88.8,12.4,40.0,0.75,9.8,42.3,75.0,58.0,18.0,40.6,49.0,89.0,54.6
670,MIN,MIN vs. LAL,03/01/2011,L,48,88.8,101.1,-12.4,58.1,1.38,15.1,25.0,57.7,42.0,14.6,42.3,46.4,89.0,45.4
671,IND,IND vs. GSW,03/01/2011,W,48,111.2,102.0,9.2,45.9,1.7,13.2,28.8,74.1,51.9,10.2,44.3,53.0,98.0,56.9
672,NOH,NOH @ TOR,03/01/2011,L,48,104.7,110.3,-5.7,47.2,1.55,14.7,28.6,70.7,47.8,12.8,47.6,50.8,86.5,38.6
673,HOU,HOU @ POR,03/01/2011,W,48,115.7,98.9,16.9,61.4,2.08,22.1,21.2,73.3,51.3,14.6,63.2,63.7,88.5,62.0
674,DAL,DAL @ PHI,03/01/2011,W,48,104.1,96.9,7.2,63.4,1.73,20.0,19.0,82.0,53.3,15.5,57.1,57.7,96.5,59.7
675,DET,DET @ MIL,03/01/2011,L,48,100.0,101.1,-1.1,50.0,1.2,13.8,41.1,60.4,50.5,16.7,42.7,46.0,90.5,46.1
676,POR,POR vs. HOU,03/01/2011,L,48,98.9,115.7,-16.9,62.5,1.25,16.7,26.7,78.8,48.7,18.2,48.0,52.5,88.5,38.0
677,NYK,NYK @ ORL,03/01/2011,L,48,111.1,118.4,-7.3,46.9,1.67,11.6,30.4,68.3,46.4,9.1,41.3,51.6,98.5,44.3
678,NJN,NJN vs. PHX,02/28/2011,L,53,101.0,102.0,-1.0,76.2,2.0,22.1,21.6,76.9,49.5,15.7,51.1,53.6,92.38,48.8
679,SAC,SAC vs. LAC,02/28/2011,W,48,101.0,96.1,4.8,36.8,0.74,10.8,29.8,77.6,54.2,18.3,50.6,55.0,103.5,54.2
680,BOS,BOS @ UTA,02/28/2011,W,48,109.2,105.2,4.0,56.4,1.69,17.1,24.4,76.6,51.1,13.3,51.8,57.5,97.5,54.3
681,PHX,PHX @ NJN,02/28/2011,W,53,102.0,101.0,1.0,66.7,2.0,19.9,23.1,78.4,50.5,13.7,50.5,53.2,92.38,51.2
682,ATL,ATL @ DEN,02/28/2011,L,48,98.9,109.9,-11.0,44.1,1.67,12.5,28.8,80.0,52.6,9.9,41.2,46.9,91.0,40.1
683,DEN,DEN vs. ATL,02/28/2011,W,48,109.9,98.9,11.0,55.0,3.67,18.2,20.0,71.2,47.4,6.6,50.6,54.0,91.0,59.9
684,CHI,CHI @ WAS,02/28/2011,W,48,110.5,81.9,28.6,61.5,1.41,17.8,36.4,76.3,59.2,17.9,53.1,57.9,94.5,71.3
685,WAS,WAS vs. CHI,02/28/2011,L,48,81.9,110.5,-28.6,61.3,1.27,15.0,23.7,63.6,40.8,16.0,37.9,41.3,94.5,28.7
686,UTA,UTA vs. BOS,02/28/2011,L,48,105.2,109.2,-4.0,45.7,1.23,12.9,23.4,75.6,48.9,13.4,45.5,54.1,97.5,45.7
687,LAC,LAC @ SAC,02/28/2011,L,48,96.1,101.0,-4.8,54.1,0.95,15.0,22.4,70.2,45.8,20.4,49.4,53.3,103.5,45.8
688,DAL,DAL @ TOR,02/27/2011,W,48,123.9,105.5,18.4,62.2,4.67,20.4,37.3,73.3,54.2,6.5,52.7,55.5,91.5,56.1
689,MEM,MEM @ SAS,02/27/2011,L,48,100.0,108.0,-8.0,60.6,1.82,15.4,37.9,73.0,51.6,12.5,39.9,45.2,88.0,39.7
690,TOR,TOR vs. DAL,02/27/2011,L,48,105.5,123.9,-18.4,68.3,2.15,21.5,26.7,62.7,45.8,14.3,51.8,53.8,91.5,43.9
691,PHI,PHI @ CLE,02/27/2011,W,48,104.4,97.8,6.5,55.3,1.31,17.2,23.3,66.7,47.4,17.6,52.6,55.4,92.0,54.2
692,CLE,CLE vs. PHI,02/27/2011,L,48,97.8,104.4,-6.5,60.6,1.54,15.6,33.3,76.7,52.6,14.0,43.7,48.7,92.0,45.8
693,OKC,OKC vs. LAL,02/27/2011,L,48,97.8,102.3,-4.5,50.0,0.89,14.2,35.7,71.4,53.6,21.3,48.7,52.4,88.5,48.2
694,MIA,MIA vs. NYK,02/27/2011,L,48,88.7,94.8,-6.1,62.5,1.0,15.9,20.0,78.0,50.5,20.6,47.3,51.4,96.5,50.4
695,POR,POR vs. ATL,02/27/2011,L,48,93.3,98.9,-5.6,43.8,0.93,11.8,30.8,52.5,40.2,16.9,41.5,45.5,90.0,39.0
696,NYK,NYK @ MIA,02/27/2011,W,48,94.8,88.7,6.1,54.8,1.06,13.7,22.0,80.0,49.5,16.7,43.8,50.5,96.5,49.6
697,HOU,HOU @ NOH,02/27/2011,W,48,108.3,103.5,4.8,54.8,0.89,14.4,37.0,66.7,51.1,22.6,49.3,54.7,85.0,45.2
698,MIN,MIN vs. GSW,02/27/2011,W,48,120.0,117.1,2.9,54.8,1.15,14.7,50.9,70.4,60.6,19.0,51.1,57.1,105.0,50.8
699,SAS,SAS vs. MEM,02/27/2011,W,48,108.0,100.0,8.0,73.3,1.38,18.6,27.0,62.1,48.4,18.2,53.1,59.7,88.0,60.3
700,PHX,PHX @ IND,02/27/2011,W,53,103.8,101.9,1.9,64.4,2.42,19.2,26.7,70.6,46.8,11.3,49.0,50.2,96.0,48.1
701,CHA,CHA @ ORL,02/27/2011,L,48,95.6,112.4,-16.8,41.2,1.17,11.6,34.6,78.4,52.8,13.3,42.9,46.3,89.5,34.9
702,ORL,ORL vs. CHA,02/27/2011,W,48,112.4,95.6,16.8,74.3,1.86,21.3,21.6,65.4,47.2,15.7,58.8,60.9,89.5,65.1
703,GSW,GSW @ MIN,02/27/2011,L,48,117.1,120.0,-2.9,47.7,1.62,15.0,29.6,49.1,39.4,12.4,52.6,57.7,105.0,49.2
704,LAL,LAL @ OKC,02/27/2011,W,48,102.3,97.8,4.5,51.4,1.36,16.0,28.6,64.3,46.4,15.9,51.3,53.6,88.5,51.8
705,IND,IND vs. PHX,02/27/2011,L,53,101.9,103.8,-1.9,48.7,0.9,13.8,29.4,73.3,53.2,19.8,51.1,55.6,96.0,51.9
706,ATL,ATL @ POR,02/27/2011,W,48,98.9,93.3,5.6,55.2,0.64,13.0,47.5,69.2,59.8,27.5,47.8,55.6,90.0,61.0
707,NOH,NOH vs. HOU,02/27/2011,L,48,103.5,108.3,-4.8,67.6,1.92,20.3,33.3,63.0,48.9,15.1,50.0,52.9,85.0,54.8
708,DET,DET vs. UTA,02/26/2011,W,48,127.7,123.4,4.3,51.2,2.2,16.5,36.2,70.3,51.2,10.6,56.4,60.2,94.0,46.3
709,HOU,HOU vs. NJN,02/26/2011,W,48,120.6,106.9,13.7,78.6,2.75,22.3,28.9,66.1,50.0,11.8,56.1,61.7,101.5,59.1
710,MIL,MIL vs. CHI,02/26/2011,L,48,94.9,102.5,-7.5,41.4,1.0,11.2,33.3,53.1,43.3,15.2,41.4,45.6,80.0,39.7
711,UTA,UTA @ DET,02/26/2011,L,48,123.4,127.7,-4.3,84.1,2.18,26.2,29.7,63.8,48.8,18.1,62.8,65.2,94.0,53.7
712,DAL,DAL @ WAS,02/26/2011,W,48,105.0,100.0,5.0,71.8,2.15,20.3,21.3,77.2,51.9,13.0,51.9,55.5,99.5,58.8
713,LAC,LAC vs. BOS,02/26/2011,L,48,97.9,104.2,-6.3,71.4,1.19,18.9,30.2,62.2,46.6,22.3,49.3,54.0,94.5,45.6
714,MEM,MEM vs. SAC,02/26/2011,W,48,121.2,94.8,26.4,44.2,2.3,16.9,35.6,70.8,53.8,10.1,56.3,58.8,98.0,66.2
715,NJN,NJN @ HOU,02/26/2011,L,48,106.9,120.6,-13.7,64.9,2.18,16.7,33.9,71.1,50.0,10.9,42.9,50.1,101.5,40.9
716,BOS,BOS @ LAC,02/26/2011,W,48,104.2,97.9,6.3,70.0,1.24,15.8,37.8,69.8,53.4,17.9,43.8,54.4,94.5,54.4
717,CHI,CHI @ MIL,02/26/2011,W,48,102.5,94.9,7.5,59.4,1.46,15.7,46.9,66.7,56.7,16.0,43.6,47.3,80.0,60.3
718,WAS,WAS vs. DAL,02/26/2011,L,48,100.0,105.0,-5.0,38.6,1.7,13.2,22.8,78.7,48.1,10.1,48.9,48.5,99.5,41.2
719,SAC,SAC @ MEM,02/26/2011,L,48,94.8,121.2,-26.4,57.9,1.22,16.5,29.2,64.4,46.2,18.6,46.5,49.3,98.0,33.8
720,ORL,ORL vs. OKC,02/25/2011,W,48,120.7,96.7,23.9,63.4,2.6,19.7,31.9,67.2,51.9,10.9,56.1,58.8,91.5,73.5
