,Team,Match Up,Game Date,W/L,MIN,OffRtg,DefRtg,NetRtg,AST%,AST/TO,ASTRatio,OREB%,DREB%,REB%,TOV%,eFG%,TS%,PACE,PIE
1011,IND,IND vs. MIA,01/08/2020,L,48,112.5,124.5,-12.0,62.5,2.08,19.2,18.8,82.9,48.3,12.5,53.0,56.8,97.0,43.1
1012,POR,POR @ TOR,01/07/2020,W,48,105.2,103.1,2.1,60.5,2.09,18.0,21.2,64.1,44.8,11.5,50.6,53.6,96.0,56.3
1013,MIN,MIN @ MEM,01/07/2020,L,48,107.7,112.3,-4.6,57.5,1.15,16.3,27.5,75.6,50.0,19.2,52.8,56.4,105.0,41.5
1014,CLE,CLE vs. DET,01/07/2020,L,48,115.3,118.6,-3.3,69.0,1.71,20.9,29.5,78.4,55.8,17.3,57.6,61.4,97.5,50.5
1015,DET,DET @ CLE,01/07/2020,W,48,118.6,115.3,3.3,61.9,2.89,19.4,21.6,70.5,44.2,9.3,53.3,57.4,97.5,49.5
1016,MEM,MEM vs. MIN,01/07/2020,W,48,112.3,107.7,4.6,47.8,1.47,16.1,24.4,72.5,50.0,14.2,56.2,60.6,105.0,58.5
1017,LAL,LAL vs. NYK,01/07/2020,W,48,112.5,84.5,28.0,65.9,1.42,19.4,19.0,70.5,49.5,18.3,60.4,64.1,103.5,70.4
1018,OKC,OKC @ BKN,01/07/2020,W,53,99.1,92.0,7.1,50.0,1.12,13.4,21.4,77.0,50.4,15.2,47.3,53.0,101.43,57.8
1019,SAC,SAC @ PHX,01/07/2020,W,48,112.9,102.0,10.9,48.6,1.13,13.6,27.1,83.3,53.3,15.8,53.0,59.2,101.0,52.2
1020,TOR,TOR vs. POR,01/07/2020,L,48,103.1,105.2,-2.1,60.0,1.62,15.2,35.9,78.8,55.2,13.5,44.3,47.4,96.0,43.8
1021,BKN,BKN vs. OKC,01/07/2020,L,53,92.0,99.1,-7.1,47.5,1.12,13.1,23.0,78.6,49.6,15.2,46.4,49.0,101.43,42.2
1022,NYK,NYK @ LAL,01/07/2020,L,48,84.5,112.5,-28.0,40.5,0.94,11.0,29.5,81.0,50.5,15.5,41.1,42.6,103.5,29.6
1023,PHX,PHX vs. SAC,01/07/2020,L,48,102.0,112.9,-10.9,64.9,1.26,18.2,16.7,72.9,46.7,18.8,55.2,59.4,101.0,47.8
1024,BOS,BOS @ WAS,01/06/2020,L,48,93.1,98.0,-5.0,51.5,1.0,12.0,36.4,79.6,54.8,16.8,38.9,44.2,101.0,43.5
1025,BKN,BKN @ ORL,01/06/2020,L,48,87.3,100.0,-12.7,62.5,1.54,14.6,25.0,74.5,46.2,12.7,38.5,42.6,101.5,39.4
1026,SAC,SAC vs. GSW,01/06/2020,W,48,103.7,89.9,13.8,69.2,1.17,19.3,14.0,72.2,46.4,21.5,57.4,60.9,108.0,56.3
1027,OKC,OKC @ PHI,01/06/2020,L,48,114.1,122.4,-8.3,42.5,1.31,12.5,37.0,74.5,54.5,13.1,51.7,55.0,98.5,42.8
1028,DEN,DEN @ ATL,01/06/2020,W,48,129.5,121.1,8.4,57.4,6.75,20.1,27.1,83.7,53.8,4.2,56.0,59.2,95.0,54.2
1029,NOP,NOP vs. UTA,01/06/2020,L,48,127.3,130.6,-3.3,51.1,3.83,16.9,29.4,78.3,52.6,6.1,54.3,58.8,98.5,51.3
1030,MIL,MIL @ SAS,01/06/2020,L,48,106.1,129.9,-23.8,63.2,3.0,17.9,21.1,72.1,43.0,8.2,47.9,51.4,97.5,40.4
1031,DAL,DAL vs. CHI,01/06/2020,W,48,124.2,115.8,8.4,56.8,1.67,18.8,31.0,64.2,49.5,15.8,61.9,63.9,95.0,53.7
1032,ATL,ATL vs. DEN,01/06/2020,L,48,121.1,129.5,-8.4,68.6,2.4,19.0,16.3,72.9,46.2,10.5,57.1,63.1,95.0,45.8
1033,SAS,SAS vs. MIL,01/06/2020,W,48,129.9,106.1,23.8,51.1,1.77,17.4,27.9,78.9,57.0,13.4,61.9,65.4,97.5,59.6
1034,GSW,GSW @ SAC,01/06/2020,L,48,89.9,103.7,-13.8,55.9,1.0,13.4,27.8,86.0,53.6,17.4,42.4,49.0,108.0,43.7
1035,CHA,CHA vs. IND,01/06/2020,L,48,113.0,127.8,-14.7,56.8,1.75,16.9,28.9,66.7,47.8,13.0,51.9,57.3,91.0,44.4
1036,PHI,PHI vs. OKC,01/06/2020,W,48,122.4,114.1,8.3,67.4,3.1,22.0,25.5,63.0,45.5,10.2,58.3,61.3,98.5,57.2
1037,ORL,ORL vs. BKN,01/06/2020,W,48,100.0,87.3,12.7,60.0,1.05,15.6,25.5,75.0,53.8,19.8,48.1,53.4,101.5,60.6
1038,IND,IND @ CHA,01/06/2020,W,48,127.8,113.0,14.7,66.0,2.82,22.8,33.3,71.1,52.2,12.2,58.4,60.4,91.0,55.6
1039,UTA,UTA @ NOP,01/06/2020,W,48,130.6,127.3,3.3,41.3,2.38,15.0,21.7,70.6,47.4,8.2,60.0,63.6,98.5,48.7
1040,CHI,CHI @ DAL,01/06/2020,L,48,115.8,124.2,-8.4,54.3,2.78,18.0,35.8,69.0,50.5,9.5,51.5,53.5,95.0,46.3
1041,WAS,WAS vs. BOS,01/06/2020,W,48,98.0,93.1,5.0,46.2,1.29,14.0,20.4,63.6,45.2,13.9,50.6,52.6,101.0,56.5
1042,NYK,NYK @ LAC,01/05/2020,L,48,124.5,127.4,-2.8,45.8,1.38,15.9,23.8,72.5,47.6,15.1,64.3,65.8,106.0,49.2
1043,DET,DET @ LAL,01/05/2020,L,48,97.1,105.0,-7.9,72.4,1.31,15.8,19.6,75.5,48.1,15.7,44.2,53.0,101.5,44.3
1044,MIA,MIA vs. POR,01/05/2020,W,48,125.8,114.4,11.3,72.3,3.09,23.6,28.3,78.7,53.8,11.3,62.2,62.9,97.0,55.7
1045,LAC,LAC vs. NYK,01/05/2020,W,48,127.4,124.5,2.8,55.6,1.32,17.6,27.5,76.2,52.4,17.9,65.1,69.2,106.0,50.8
1046,CLE,CLE vs. MIN,01/05/2020,L,48,103.0,116.8,-13.8,37.5,0.75,11.7,30.4,64.7,48.5,20.0,52.4,55.8,100.5,40.8
1047,LAL,LAL vs. DET,01/05/2020,W,48,105.0,97.1,7.9,54.8,1.77,16.8,24.5,80.4,51.9,12.9,48.9,51.9,101.5,55.7
1048,POR,POR @ MIA,01/05/2020,L,48,114.4,125.8,-11.3,52.5,2.1,16.4,21.3,71.7,46.2,10.3,53.4,57.9,97.0,44.3
1049,PHX,PHX vs. MEM,01/05/2020,L,48,110.7,116.3,-5.7,58.1,2.5,17.6,25.5,85.7,51.5,9.7,48.4,53.6,103.5,46.3
1050,MIN,MIN @ CLE,01/05/2020,W,48,116.8,103.0,13.8,68.1,1.88,21.5,35.3,69.6,51.5,16.8,56.8,58.6,100.5,59.2
1051,MEM,MEM @ PHX,01/05/2020,W,48,116.3,110.7,5.7,68.9,1.82,22.0,14.3,74.5,48.5,16.3,65.1,66.9,103.5,53.7
1052,UTA,UTA @ ORL,01/04/2020,W,48,119.8,104.3,15.4,52.4,2.75,16.9,30.4,79.2,52.9,8.8,53.8,55.0,91.5,52.6
1053,WAS,WAS vs. DEN,01/04/2020,W,48,128.0,115.2,12.8,40.0,1.82,14.6,39.5,72.0,57.0,11.0,58.2,62.2,99.5,58.7
1054,OKC,OKC @ CLE,01/04/2020,W,48,122.2,108.2,14.1,55.8,2.0,16.7,39.3,78.3,56.9,12.1,52.1,56.3,98.5,59.0
1055,NOP,NOP @ SAC,01/04/2020,W,48,109.3,107.5,1.9,73.7,1.87,19.0,25.0,69.2,47.1,14.0,52.9,57.6,107.0,53.1
1056,DEN,DEN @ WAS,01/04/2020,L,48,115.2,128.0,-12.8,45.0,1.5,13.7,28.0,60.5,43.0,12.1,49.4,55.9,99.5,41.3
1057,CLE,CLE vs. OKC,01/04/2020,L,48,108.2,122.2,-14.1,48.7,1.27,15.0,21.7,60.7,43.1,15.3,54.1,57.3,98.5,41.0
1058,SAC,SAC vs. NOP,01/04/2020,L,48,107.5,109.3,-1.9,52.6,0.95,14.0,30.8,75.0,52.9,19.6,51.8,57.0,107.0,46.9
1059,ORL,ORL vs. UTA,01/04/2020,L,48,104.3,119.8,-15.4,55.3,2.1,17.2,20.8,69.6,47.1,10.9,51.2,53.2,91.5,47.4
1060,CHA,CHA @ DAL,01/04/2020,W,53,121.8,117.6,4.1,64.3,1.5,18.6,37.8,69.1,55.0,17.8,55.9,62.3,91.92,53.6
1061,LAC,LAC vs. MEM,01/04/2020,L,48,106.5,130.8,-24.3,44.4,1.54,13.9,27.9,74.0,48.6,12.1,48.0,51.5,107.0,35.1
1062,SAS,SAS @ MIL,01/04/2020,L,48,113.5,119.8,-6.3,52.6,2.5,14.7,21.8,84.3,51.9,7.7,47.3,55.2,105.0,46.4
1063,MIL,MIL vs. SAS,01/04/2020,W,48,119.8,113.5,6.3,53.5,2.56,16.8,15.7,78.2,48.1,8.5,59.2,62.5,105.0,53.6
1064,GSW,GSW vs. DET,01/04/2020,L,48,103.0,109.9,-6.9,78.8,1.86,18.6,25.5,75.6,47.8,13.9,47.0,54.1,101.0,47.5
1065,TOR,TOR @ BKN,01/04/2020,W,48,121.0,103.0,18.0,47.7,2.63,15.2,33.3,82.1,53.1,8.0,52.1,55.3,99.5,54.9
1066,IND,IND @ ATL,01/04/2020,L,48,113.3,118.4,-5.1,66.7,2.18,17.5,31.5,72.5,48.9,11.2,47.1,54.2,98.0,45.6
1067,BKN,BKN vs. TOR,01/04/2020,L,48,103.0,121.0,-18.0,75.0,1.0,18.5,17.9,66.7,46.9,24.2,57.5,62.2,99.5,45.1
1068,BOS,BOS @ CHI,01/04/2020,W,48,114.4,106.1,8.3,51.2,1.1,16.5,34.1,72.0,54.9,20.6,57.3,60.8,97.5,53.8
1069,ATL,ATL vs. IND,01/04/2020,W,48,118.4,113.3,5.1,52.4,1.57,17.1,27.5,68.5,51.1,14.3,57.3,62.7,98.0,54.4
1070,DAL,DAL vs. CHA,01/04/2020,L,53,117.6,121.8,-4.1,59.6,2.8,19.0,30.9,62.2,45.0,9.8,54.5,56.8,91.92,46.4
1071,DET,DET @ GSW,01/04/2020,W,48,109.9,103.0,6.9,55.8,1.14,17.8,24.4,74.5,52.2,20.8,58.4,61.6,101.0,52.5
1072,MEM,MEM @ LAC,01/04/2020,W,48,130.8,106.5,24.3,73.5,4.0,23.1,26.0,72.1,51.4,8.4,60.4,64.6,107.0,64.9
1073,CHI,CHI vs. BOS,01/04/2020,L,48,106.1,114.4,-8.3,67.6,1.44,17.0,28.0,65.9,45.1,16.3,50.6,55.5,97.5,46.2
1074,MIA,MIA @ ORL,01/03/2020,L,48,87.6,108.2,-20.6,53.3,0.89,13.0,21.6,79.6,50.0,18.6,41.9,47.2,97.0,36.5
1075,ORL,ORL vs. MIA,01/03/2020,W,48,108.2,87.6,20.6,75.8,2.27,18.9,20.4,78.4,50.0,11.3,48.8,56.0,97.0,63.5
1076,POR,POR @ WAS,01/03/2020,W,48,129.8,108.4,21.4,35.6,2.29,12.6,37.0,60.0,49.5,7.4,54.5,59.5,94.5,63.3
1077,WAS,WAS vs. POR,01/03/2020,L,48,108.4,129.8,-21.4,50.0,1.46,14.0,40.0,63.0,50.5,13.7,48.3,51.0,94.5,36.7
1078,PHX,PHX vs. NYK,01/03/2020,W,48,115.4,107.7,7.7,66.7,2.8,19.3,24.5,71.4,48.6,9.6,52.2,57.4,104.0,56.4
1079,LAL,LAL vs. NOP,01/03/2020,W,48,119.4,109.7,9.7,67.4,2.07,20.1,25.5,70.9,50.0,13.6,58.1,62.6,103.0,57.9
1080,HOU,HOU vs. PHI,01/03/2020,W,48,115.7,106.9,8.8,53.7,1.57,16.2,26.0,74.1,51.0,13.7,54.7,59.0,101.5,49.9
1081,NOP,NOP @ LAL,01/03/2020,L,48,109.7,119.4,-9.7,50.0,2.0,16.8,29.1,74.5,50.0,11.7,52.5,53.8,103.0,42.1
1082,NYK,NYK @ PHX,01/03/2020,L,48,107.7,115.4,-7.7,46.3,1.27,13.7,28.6,75.5,51.4,14.4,50.0,53.2,104.0,43.6
1083,PHI,PHI @ HOU,01/03/2020,L,48,106.9,115.7,-8.8,76.2,2.91,21.8,25.9,74.0,49.0,10.9,48.9,52.4,101.5,50.1
1084,ATL,ATL @ BOS,01/03/2020,L,48,102.9,106.9,-4.0,66.7,1.86,18.6,21.8,66.1,44.1,13.6,50.5,53.2,102.5,44.9
1085,BOS,BOS vs. ATL,01/03/2020,W,48,106.9,102.9,4.0,56.1,1.77,16.0,33.9,78.2,55.9,12.7,47.3,51.5,102.5,55.1
1086,TOR,TOR @ MIA,01/02/2020,L,48,85.4,92.3,-6.9,71.4,1.82,15.7,29.5,71.2,48.7,12.4,34.8,39.4,90.0,42.3
1087,CHI,CHI vs. UTA,01/02/2020,L,48,104.3,108.5,-4.3,59.5,2.0,16.3,34.5,74.4,51.5,11.7,45.2,48.3,94.0,46.2
1088,SAC,SAC vs. MEM,01/02/2020,W,48,118.5,113.9,4.6,59.1,2.0,18.1,25.0,72.9,49.0,12.0,56.7,61.8,108.0,52.6
1089,DEN,DEN @ IND,01/02/2020,W,48,131.9,124.7,7.2,58.7,2.7,19.6,40.5,78.6,59.5,10.6,57.5,62.7,93.5,52.9
1090,UTA,UTA @ CHI,01/02/2020,W,48,108.5,104.3,4.3,64.9,1.41,18.8,25.6,65.5,48.5,18.1,55.9,59.5,94.0,53.8
1091,MEM,MEM @ SAC,01/02/2020,L,48,113.9,118.5,-4.6,68.9,1.82,20.7,27.1,75.0,51.0,15.7,55.4,60.2,108.0,47.4
1092,LAC,LAC vs. DET,01/02/2020,W,48,122.3,108.7,13.6,58.0,1.93,20.0,27.7,69.5,50.9,14.6,60.3,62.2,103.0,60.3
1093,DET,DET @ LAC,01/02/2020,L,48,108.7,122.3,-13.6,50.0,1.82,14.3,30.5,72.3,49.1,10.7,46.3,51.2,103.0,39.7
1094,DAL,DAL vs. BKN,01/02/2020,W,48,124.2,112.1,12.1,48.9,1.57,16.4,28.9,72.5,52.1,14.1,60.7,63.7,99.0,53.0
1095,MIN,MIN vs. GSW,01/02/2020,W,48,102.1,86.6,15.5,57.9,1.47,15.6,36.1,80.4,55.1,15.5,46.8,48.3,97.0,53.5
1096,GSW,GSW @ MIN,01/02/2020,L,48,86.6,102.1,-15.5,60.6,1.18,15.9,19.6,63.9,44.9,17.5,44.8,48.7,97.0,46.5
1097,OKC,OKC @ SAS,01/02/2020,W,48,117.2,113.2,4.0,44.2,4.75,15.4,28.6,69.8,50.0,4.3,53.4,55.7,92.0,56.3
1098,CHA,CHA @ CLE,01/02/2020,W,48,114.7,111.6,3.2,67.6,2.27,19.1,25.5,75.0,48.3,11.6,53.6,58.3,95.0,49.7
1099,SAS,SAS vs. OKC,01/02/2020,L,48,113.2,117.2,-4.0,55.0,2.44,17.1,30.2,71.4,50.0,9.9,50.5,52.9,92.0,43.7
1100,MIA,MIA vs. TOR,01/02/2020,W,48,92.3,85.4,6.9,69.7,1.44,17.8,28.8,70.5,51.3,17.6,48.1,48.9,90.0,57.7
1101,BKN,BKN @ DAL,01/02/2020,L,48,112.1,124.2,-12.1,69.0,2.42,20.4,27.5,71.1,47.9,12.1,52.7,56.4,99.0,47.0
1102,CLE,CLE vs. CHA,01/02/2020,L,48,111.6,114.7,-3.2,63.4,1.73,20.2,25.0,74.5,51.7,15.8,58.6,60.8,95.0,50.3
1103,IND,IND vs. DEN,01/02/2020,L,48,124.7,131.9,-7.2,74.4,3.56,23.9,21.4,59.5,40.5,9.7,59.8,62.4,93.5,47.1
1104,POR,POR @ NYK,01/01/2020,L,48,93.9,117.0,-23.1,45.9,1.89,13.3,19.7,73.6,44.7,9.1,44.7,46.2,99.5,37.6
1105,WAS,WAS vs. ORL,01/01/2020,L,48,98.1,117.3,-19.2,54.5,1.38,13.5,21.4,71.7,45.9,12.6,43.1,50.2,103.5,37.6
1106,PHX,PHX @ LAL,01/01/2020,L,48,105.9,115.8,-9.9,76.2,2.13,22.1,25.5,70.4,49.5,14.9,52.3,55.7,101.0,47.8
1107,ORL,ORL @ WAS,01/01/2020,W,48,117.3,98.1,19.2,55.6,2.78,17.4,28.3,78.6,54.1,8.7,53.7,57.1,103.5,62.4
1108,LAL,LAL vs. PHX,01/01/2020,W,48,115.8,105.9,9.9,58.1,1.92,17.6,29.6,74.5,50.5,12.9,51.7,55.7,101.0,52.2
1109,NYK,NYK vs. POR,01/01/2020,W,48,117.0,93.9,23.1,61.7,4.14,20.3,26.4,80.3,55.3,7.0,55.1,56.2,99.5,62.4
1110,MIN,MIN @ MIL,01/01/2020,L,48,99.0,102.9,-3.9,52.9,1.5,13.3,22.6,72.1,47.2,11.4,45.6,50.3,104.0,45.6
1111,MIL,MIL vs. MIN,01/01/2020,W,48,102.9,99.0,3.9,60.0,1.41,16.7,27.9,77.4,52.8,16.5,47.3,50.3,104.0,54.4
1112,DAL,DAL @ OKC,12/31/2019,L,48,103.1,110.4,-7.4,57.6,1.73,13.8,33.3,63.0,47.0,11.2,43.5,48.2,97.0,42.3
1113,CLE,CLE @ TOR,12/31/2019,L,48,100.0,123.2,-23.2,56.8,1.4,15.9,29.4,74.5,51.0,15.5,48.3,51.6,96.0,38.8
1114,BOS,BOS @ CHA,12/31/2019,W,48,112.4,94.8,17.5,56.8,1.92,18.0,35.2,74.5,55.0,13.4,52.6,53.7,97.0,60.2
1115,SAS,SAS vs. GSW,12/31/2019,W,53,115.8,110.8,5.1,66.7,3.0,20.7,28.3,78.6,54.1,9.9,54.2,56.5,91.92,52.0
1116,PHI,PHI @ IND,12/31/2019,L,48,102.1,119.8,-17.7,64.9,1.6,17.3,37.0,76.1,55.0,15.8,44.0,48.6,95.5,38.2
1117,LAC,LAC @ SAC,12/31/2019,W,48,112.9,92.6,20.4,58.3,1.75,16.2,34.6,74.5,54.4,12.9,47.7,53.7,93.5,61.6
1118,TOR,TOR vs. CLE,12/31/2019,W,48,123.2,100.0,23.2,72.5,2.42,21.3,25.5,70.6,49.0,12.6,57.7,61.6,96.0,61.2
1119,IND,IND vs. PHI,12/31/2019,W,48,119.8,102.1,17.7,83.3,5.83,24.6,23.9,63.0,45.0,6.3,55.2,59.0,95.5,61.8
1120,HOU,HOU vs. DEN,12/31/2019,W,48,130.0,105.1,24.9,43.5,1.33,14.7,37.8,66.7,53.5,15.0,62.1,64.6,99.5,59.5
1121,OKC,OKC vs. DAL,12/31/2019,W,48,110.4,103.1,7.4,46.2,1.5,13.4,37.0,66.7,53.0,12.5,46.2,51.3,97.0,57.7
1122,CHA,CHA vs. BOS,12/31/2019,L,48,94.8,112.4,-17.5,73.5,1.47,18.5,25.5,64.8,45.0,17.5,46.5,49.4,97.0,39.8
1123,DEN,DEN @ HOU,12/31/2019,L,48,105.1,130.0,-24.9,55.6,1.56,17.6,33.3,62.2,46.5,16.2,50.5,51.5,99.5,40.5
1124,GSW,GSW @ SAS,12/31/2019,L,53,110.8,115.8,-5.1,70.5,3.44,21.5,21.4,71.7,45.9,8.8,52.1,54.4,91.92,48.0
1125,SAC,SAC vs. LAC,12/31/2019,L,48,92.6,112.9,-20.4,60.6,1.25,15.7,25.5,65.4,45.6,17.0,46.3,49.2,93.5,38.4
1126,UTA,UTA vs. DET,12/30/2019,W,48,109.5,84.4,25.1,51.3,1.33,15.6,28.3,75.0,53.1,15.8,53.0,56.6,95.5,63.1
1127,CHI,CHI vs. MIL,12/30/2019,L,48,98.1,120.6,-22.5,65.0,2.6,17.7,27.5,74.4,44.4,9.6,45.3,46.1,103.0,35.0
1128,POR,POR vs. PHX,12/30/2019,L,48,117.2,124.5,-7.3,54.5,2.67,17.4,29.1,69.4,48.1,9.1,53.1,55.8,98.5,45.2
1129,ATL,ATL @ ORL,12/30/2019,W,48,104.1,94.9,9.2,53.8,1.0,16.0,30.2,75.0,55.6,21.6,53.7,57.1,97.5,55.7
1130,ORL,ORL vs. ATL,12/30/2019,L,48,94.9,104.1,-9.2,59.5,2.44,16.5,25.0,69.8,44.4,9.2,44.4,46.7,97.5,44.3
1131,MIA,MIA @ WAS,12/30/2019,L,48,107.1,125.5,-18.4,54.5,0.95,14.1,26.7,78.3,52.7,19.4,52.1,58.2,98.0,40.5
1132,BKN,BKN @ MIN,12/30/2019,L,53,97.5,102.5,-5.1,55.0,1.29,14.7,16.1,77.6,48.1,14.4,48.0,51.9,107.32,45.9
1133,MIL,MIL @ CHI,12/30/2019,W,48,120.6,98.1,22.5,63.0,1.61,20.6,25.6,72.5,55.6,17.6,61.3,65.0,103.0,65.0
1134,PHX,PHX @ POR,12/30/2019,W,48,124.5,117.2,7.3,65.9,2.64,20.4,30.6,70.9,51.9,11.2,54.9,60.0,98.5,54.8
1135,MIN,MIN vs. BKN,12/30/2019,W,53,102.5,97.5,5.1,47.6,1.43,13.0,22.4,83.9,51.9,11.8,48.6,52.2,107.32,54.1
1136,WAS,WAS vs. MIA,12/30/2019,W,48,125.5,107.1,18.4,60.5,2.6,19.4,21.7,73.3,47.3,10.2,61.3,63.3,98.0,59.5
1137,DET,DET @ UTA,12/30/2019,L,48,84.4,109.5,-25.1,46.7,0.82,11.7,25.0,71.7,46.9,17.7,40.5,45.4,95.5,36.9
1138,SAC,SAC @ DEN,12/29/2019,L,48,119.8,125.0,-5.2,71.1,2.29,22.7,31.7,65.9,48.8,14.6,60.6,62.2,96.0,47.3
1139,HOU,HOU @ NOP,12/29/2019,L,48,114.3,128.3,-14.0,69.0,1.71,21.3,20.9,63.6,44.9,17.3,61.1,62.4,98.5,45.4
1140,TOR,TOR vs. OKC,12/29/2019,L,48,102.1,103.2,-1.1,60.0,1.24,16.4,25.0,76.1,50.0,17.9,51.2,54.9,95.0,48.2
1141,DEN,DEN vs. SAC,12/29/2019,W,48,125.0,119.8,5.2,54.8,1.92,17.3,34.1,68.3,51.2,12.5,56.8,63.4,96.0,52.7
1142,NOP,NOP vs. HOU,12/29/2019,W,48,128.3,114.3,14.0,64.0,3.56,21.2,36.4,79.1,55.1,9.1,57.8,58.9,98.5,54.6
1143,LAL,LAL vs. DAL,12/29/2019,W,48,106.9,94.1,12.9,73.7,1.75,20.4,20.0,68.4,48.5,15.8,54.5,59.8,101.0,62.3
1144,MEM,MEM vs. CHA,12/29/2019,W,48,117.0,103.0,14.0,66.7,2.14,20.7,33.3,73.6,54.5,14.0,53.8,58.2,100.5,59.1
1145,OKC,OKC @ TOR,12/29/2019,W,48,103.2,102.1,1.1,44.1,0.88,12.5,23.9,75.0,50.0,17.9,50.0,55.6,95.0,51.8
1146,DAL,DAL @ LAL,12/29/2019,L,48,94.1,106.9,-12.9,53.1,0.89,12.5,31.6,80.0,51.5,18.8,43.3,48.6,101.0,37.7
1147,CHA,CHA @ MEM,12/29/2019,L,48,103.0,117.0,-14.0,62.2,1.64,16.8,26.4,66.7,45.5,13.9,48.3,52.0,100.5,40.9
1148,BKN,BKN @ HOU,12/28/2019,L,48,95.1,105.9,-10.7,64.9,1.6,16.9,27.1,69.4,48.8,14.6,46.2,48.4,102.5,48.8
1149,IND,IND @ NOP,12/28/2019,L,48,94.2,115.4,-21.2,51.5,0.94,12.7,24.5,74.5,49.0,17.3,42.4,50.1,104.0,39.1
1150,MIL,MIL vs. ORL,12/28/2019,W,48,109.9,99.0,10.9,69.8,1.2,20.3,37.0,85.2,63.0,24.8,58.9,60.4,101.0,56.5
1151,NOP,NOP vs. IND,12/28/2019,W,48,115.4,94.2,21.2,58.1,1.92,17.6,25.5,75.5,51.0,12.5,55.9,58.9,104.0,60.9
1152,DEN,DEN vs. MEM,12/28/2019,W,48,117.8,108.9,8.9,62.2,2.8,19.4,30.8,73.3,50.5,9.9,53.2,56.7,101.0,52.9
1153,DET,DET @ SAS,12/28/2019,L,48,106.9,133.3,-26.5,50.0,1.82,14.8,22.0,81.0,46.5,10.8,51.1,52.8,102.0,36.4
1154,PHI,PHI @ MIA,12/28/2019,L,53,111.5,112.5,-1.0,57.1,2.18,17.3,22.4,75.9,50.5,10.6,52.8,57.0,94.19,49.5
1155,MEM,MEM @ DEN,12/28/2019,L,48,108.9,117.8,-8.9,78.0,1.88,22.1,26.7,69.2,49.5,16.8,54.2,57.9,101.0,47.1
1156,CLE,CLE @ MIN,12/28/2019,W,48,90.4,84.6,5.8,40.6,0.45,9.4,44.0,73.4,60.5,27.9,44.2,50.6,104.0,58.4
1157,UTA,UTA @ LAC,12/28/2019,W,48,123.7,110.3,13.4,55.6,1.92,18.8,26.2,68.9,51.5,13.4,62.2,64.2,97.0,56.3
1158,LAL,LAL @ POR,12/28/2019,W,48,126.7,118.8,7.9,68.1,2.91,21.8,29.8,70.8,50.5,10.9,57.7,61.9,101.0,56.8
1159,LAC,LAC vs. UTA,12/28/2019,L,48,110.3,123.7,-13.4,62.9,2.75,15.9,31.1,73.8,48.5,8.2,43.2,50.1,97.0,43.7
1160,TOR,TOR @ BOS,12/28/2019,W,48,114.1,98.0,16.2,61.4,1.23,19.0,39.0,78.0,60.4,22.2,60.7,61.8,99.0,58.1
1161,MIA,MIA vs. PHI,12/28/2019,W,53,112.5,111.5,1.0,61.9,3.25,18.2,24.1,77.6,49.5,7.7,50.0,54.8,94.19,50.5
1162,HOU,HOU vs. BKN,12/28/2019,W,48,105.9,95.1,10.7,36.4,1.14,11.7,30.6,72.9,51.2,13.7,50.0,50.0,102.5,51.2
1163,POR,POR vs. LAL,12/28/2019,L,48,118.8,126.7,-7.9,43.9,1.13,13.5,29.2,70.2,49.5,15.8,56.4,61.3,101.0,43.2
1164,BOS,BOS vs. TOR,12/28/2019,L,48,98.0,114.1,-16.2,58.1,1.2,14.1,22.0,61.0,39.6,15.2,44.2,51.7,99.0,41.9
1165,ORL,ORL @ MIL,12/28/2019,L,48,99.0,109.9,-10.9,60.0,1.91,16.3,14.8,63.0,37.0,10.9,48.3,52.4,101.0,43.5
1166,ATL,ATL @ CHI,12/28/2019,L,48,80.2,116.0,-35.8,75.0,1.14,17.5,25.0,71.1,45.5,20.8,42.4,44.6,100.5,32.2
1167,GSW,GSW vs. DAL,12/28/2019,L,48,115.2,134.3,-19.0,62.2,2.15,19.4,21.6,77.3,47.4,12.4,58.1,60.2,105.0,40.6
1168,PHX,PHX @ SAC,12/28/2019,W,48,114.3,113.4,0.9,66.7,2.14,21.7,26.2,76.1,52.3,14.3,57.6,60.5,97.5,56.0
1169,WAS,WAS vs. NYK,12/28/2019,L,48,95.2,100.9,-5.7,48.5,1.33,11.5,27.7,70.6,46.6,11.4,39.6,45.6,105.5,43.9
1170,DAL,DAL @ GSW,12/28/2019,W,48,134.3,115.2,19.0,72.9,2.69,23.3,22.7,78.4,52.6,12.4,65.2,69.6,105.0,59.4
1171,SAC,SAC vs. PHX,12/28/2019,L,48,113.4,114.3,-0.9,46.3,1.58,15.0,23.9,73.8,47.7,12.4,56.0,58.2,97.5,44.0
1172,NYK,NYK @ WAS,12/28/2019,W,48,100.9,95.2,5.7,65.8,1.14,17.1,29.4,72.3,53.4,20.8,51.2,55.5,105.5,56.1
1173,CHI,CHI vs. ATL,12/28/2019,W,48,116.0,80.2,35.8,51.2,1.29,16.3,28.9,75.0,54.5,17.0,58.0,60.8,100.5,67.8
1174,MIN,MIN vs. CLE,12/28/2019,L,48,84.6,90.4,-5.8,51.5,0.94,12.3,26.6,56.0,39.5,17.3,39.8,43.4,104.0,41.6
1175,SAS,SAS vs. DET,12/28/2019,W,48,133.3,106.9,26.5,56.6,2.73,21.4,19.0,78.0,53.5,10.8,66.7,68.3,102.0,63.6
1176,GSW,GSW vs. PHX,12/27/2019,W,48,102.9,94.1,8.8,57.9,2.0,15.9,25.5,72.1,45.9,10.8,46.2,51.0,102.0,54.0
